REGION,TECHNOLOGY,YEAR,value
Cuba,PWRCRUD001,2019,800.0
Cuba,PWRCRUD001,2020,800.0
Cuba,PWRCRUD001,2021,800.0
Cuba,PWRCRUD001,2022,800.0
Cuba,PWRCRUD001,2023,800.0
Cuba,PWRCRUD001,2024,800.0
Cuba,PWRCRUD001,2025,800.0
Cuba,PWRCRUD001,2026,800.0
Cuba,PWRCRUD001,2027,800.0
Cuba,PWRCRUD001,2028,800.0
Cuba,PWRCRUD001,2029,800.0
Cuba,PWRCRUD001,2030,800.0
Cuba,PWRCRUD001,2031,800.0
Cuba,PWRCRUD001,2032,800.0
Cuba,PWRCRUD001,2033,800.0
Cuba,PWRCRUD001,2034,800.0
Cuba,PWRCRUD001,2035,800.0
Cuba,PWRCRUD001,2036,800.0
Cuba,PWRCRUD001,2037,800.0
Cuba,PWRCRUD001,2038,800.0
Cuba,PWRCRUD001,2039,800.0
Cuba,PWRCRUD001,2040,800.0
Cuba,PWRCRUD001,2041,800.0
Cuba,PWRCRUD001,2042,800.0
Cuba,PWRCRUD001,2043,800.0
Cuba,PWRCRUD001,2044,800.0
Cuba,PWRCRUD001,2045,800.0
Cuba,PWRCRUD001,2046,800.0
Cuba,PWRCRUD001,2047,800.0
Cuba,PWRCRUD001,2048,800.0
Cuba,PWRCRUD001,2049,800.0
Cuba,PWRCRUD001,2050,800.0
Cuba,PWRCRUD001,2051,800.0
Cuba,PWRCRUD001,2052,800.0
Cuba,PWRCRUD001,2053,800.0
Cuba,PWRCRUD001,2054,800.0
Cuba,PWRCRUD001,2055,800.0
Cuba,PWRCRUD002,2019,800.0
Cuba,PWRCRUD002,2020,800.0
Cuba,PWRCRUD002,2021,800.0
Cuba,PWRCRUD002,2022,800.0
Cuba,PWRCRUD002,2023,800.0
Cuba,PWRCRUD002,2024,800.0
Cuba,PWRCRUD002,2025,800.0
Cuba,PWRCRUD002,2026,800.0
Cuba,PWRCRUD002,2027,800.0
Cuba,PWRCRUD002,2028,800.0
Cuba,PWRCRUD002,2029,800.0
Cuba,PWRCRUD002,2030,800.0
Cuba,PWRCRUD002,2031,800.0
Cuba,PWRCRUD002,2032,800.0
Cuba,PWRCRUD002,2033,800.0
Cuba,PWRCRUD002,2034,800.0
Cuba,PWRCRUD002,2035,800.0
Cuba,PWRCRUD002,2036,800.0
Cuba,PWRCRUD002,2037,800.0
Cuba,PWRCRUD002,2038,800.0
Cuba,PWRCRUD002,2039,800.0
Cuba,PWRCRUD002,2040,800.0
Cuba,PWRCRUD002,2041,800.0
Cuba,PWRCRUD002,2042,800.0
Cuba,PWRCRUD002,2043,800.0
Cuba,PWRCRUD002,2044,800.0
Cuba,PWRCRUD002,2045,800.0
Cuba,PWRCRUD002,2046,800.0
Cuba,PWRCRUD002,2047,800.0
Cuba,PWRCRUD002,2048,800.0
Cuba,PWRCRUD002,2049,800.0
Cuba,PWRCRUD002,2050,800.0
Cuba,PWRCRUD002,2051,800.0
Cuba,PWRCRUD002,2052,800.0
Cuba,PWRCRUD002,2053,800.0
Cuba,PWRCRUD002,2054,800.0
Cuba,PWRCRUD002,2055,800.0
Cuba,PWRCRUD003,2019,800.0
Cuba,PWRCRUD003,2020,800.0
Cuba,PWRCRUD003,2021,800.0
Cuba,PWRCRUD003,2022,800.0
Cuba,PWRCRUD003,2023,800.0
Cuba,PWRCRUD003,2024,800.0
Cuba,PWRCRUD003,2025,800.0
Cuba,PWRCRUD003,2026,800.0
Cuba,PWRCRUD003,2027,800.0
Cuba,PWRCRUD003,2028,800.0
Cuba,PWRCRUD003,2029,800.0
Cuba,PWRCRUD003,2030,800.0
Cuba,PWRCRUD003,2031,800.0
Cuba,PWRCRUD003,2032,800.0
Cuba,PWRCRUD003,2033,800.0
Cuba,PWRCRUD003,2034,800.0
Cuba,PWRCRUD003,2035,800.0
Cuba,PWRCRUD003,2036,800.0
Cuba,PWRCRUD003,2037,800.0
Cuba,PWRCRUD003,2038,800.0
Cuba,PWRCRUD003,2039,800.0
Cuba,PWRCRUD003,2040,800.0
Cuba,PWRCRUD003,2041,800.0
Cuba,PWRCRUD003,2042,800.0
Cuba,PWRCRUD003,2043,800.0
Cuba,PWRCRUD003,2044,800.0
Cuba,PWRCRUD003,2045,800.0
Cuba,PWRCRUD003,2046,800.0
Cuba,PWRCRUD003,2047,800.0
Cuba,PWRCRUD003,2048,800.0
Cuba,PWRCRUD003,2049,800.0
Cuba,PWRCRUD003,2050,800.0
Cuba,PWRCRUD003,2051,800.0
Cuba,PWRCRUD003,2052,800.0
Cuba,PWRCRUD003,2053,800.0
Cuba,PWRCRUD003,2054,800.0
Cuba,PWRCRUD003,2055,800.0
Cuba,PWRCRUD004,2019,800.0
Cuba,PWRCRUD004,2020,800.0
Cuba,PWRCRUD004,2021,800.0
Cuba,PWRCRUD004,2022,800.0
Cuba,PWRCRUD004,2023,800.0
Cuba,PWRCRUD004,2024,800.0
Cuba,PWRCRUD004,2025,800.0
Cuba,PWRCRUD004,2026,800.0
Cuba,PWRCRUD004,2027,800.0
Cuba,PWRCRUD004,2028,800.0
Cuba,PWRCRUD004,2029,800.0
Cuba,PWRCRUD004,2030,800.0
Cuba,PWRCRUD004,2031,800.0
Cuba,PWRCRUD004,2032,800.0
Cuba,PWRCRUD004,2033,800.0
Cuba,PWRCRUD004,2034,800.0
Cuba,PWRCRUD004,2035,800.0
Cuba,PWRCRUD004,2036,800.0
Cuba,PWRCRUD004,2037,800.0
Cuba,PWRCRUD004,2038,800.0
Cuba,PWRCRUD004,2039,800.0
Cuba,PWRCRUD004,2040,800.0
Cuba,PWRCRUD004,2041,800.0
Cuba,PWRCRUD004,2042,800.0
Cuba,PWRCRUD004,2043,800.0
Cuba,PWRCRUD004,2044,800.0
Cuba,PWRCRUD004,2045,800.0
Cuba,PWRCRUD004,2046,800.0
Cuba,PWRCRUD004,2047,800.0
Cuba,PWRCRUD004,2048,800.0
Cuba,PWRCRUD004,2049,800.0
Cuba,PWRCRUD004,2050,800.0
Cuba,PWRCRUD004,2051,800.0
Cuba,PWRCRUD004,2052,800.0
Cuba,PWRCRUD004,2053,800.0
Cuba,PWRCRUD004,2054,800.0
Cuba,PWRCRUD004,2055,800.0
Cuba,PWRCRUD008,2019,800.0
Cuba,PWRCRUD008,2020,800.0
Cuba,PWRCRUD008,2021,800.0
Cuba,PWRCRUD008,2022,800.0
Cuba,PWRCRUD008,2023,800.0
Cuba,PWRCRUD008,2024,800.0
Cuba,PWRCRUD008,2025,800.0
Cuba,PWRCRUD008,2026,800.0
Cuba,PWRCRUD008,2027,800.0
Cuba,PWRCRUD008,2028,800.0
Cuba,PWRCRUD008,2029,800.0
Cuba,PWRCRUD008,2030,800.0
Cuba,PWRCRUD008,2031,800.0
Cuba,PWRCRUD008,2032,800.0
Cuba,PWRCRUD008,2033,800.0
Cuba,PWRCRUD008,2034,800.0
Cuba,PWRCRUD008,2035,800.0
Cuba,PWRCRUD008,2036,800.0
Cuba,PWRCRUD008,2037,800.0
Cuba,PWRCRUD008,2038,800.0
Cuba,PWRCRUD008,2039,800.0
Cuba,PWRCRUD008,2040,800.0
Cuba,PWRCRUD008,2041,800.0
Cuba,PWRCRUD008,2042,800.0
Cuba,PWRCRUD008,2043,800.0
Cuba,PWRCRUD008,2044,800.0
Cuba,PWRCRUD008,2045,800.0
Cuba,PWRCRUD008,2046,800.0
Cuba,PWRCRUD008,2047,800.0
Cuba,PWRCRUD008,2048,800.0
Cuba,PWRCRUD008,2049,800.0
Cuba,PWRCRUD008,2050,800.0
Cuba,PWRCRUD008,2051,800.0
Cuba,PWRCRUD008,2052,800.0
Cuba,PWRCRUD008,2053,800.0
Cuba,PWRCRUD008,2054,800.0
Cuba,PWRCRUD008,2055,800.0
Cuba,PWRCRUD005,2019,800.0
Cuba,PWRCRUD005,2020,800.0
Cuba,PWRCRUD005,2021,800.0
Cuba,PWRCRUD005,2022,800.0
Cuba,PWRCRUD005,2023,800.0
Cuba,PWRCRUD005,2024,800.0
Cuba,PWRCRUD005,2025,800.0
Cuba,PWRCRUD005,2026,800.0
Cuba,PWRCRUD005,2027,800.0
Cuba,PWRCRUD005,2028,800.0
Cuba,PWRCRUD005,2029,800.0
Cuba,PWRCRUD005,2030,800.0
Cuba,PWRCRUD005,2031,800.0
Cuba,PWRCRUD005,2032,800.0
Cuba,PWRCRUD005,2033,800.0
Cuba,PWRCRUD005,2034,800.0
Cuba,PWRCRUD005,2035,800.0
Cuba,PWRCRUD005,2036,800.0
Cuba,PWRCRUD005,2037,800.0
Cuba,PWRCRUD005,2038,800.0
Cuba,PWRCRUD005,2039,800.0
Cuba,PWRCRUD005,2040,800.0
Cuba,PWRCRUD005,2041,800.0
Cuba,PWRCRUD005,2042,800.0
Cuba,PWRCRUD005,2043,800.0
Cuba,PWRCRUD005,2044,800.0
Cuba,PWRCRUD005,2045,800.0
Cuba,PWRCRUD005,2046,800.0
Cuba,PWRCRUD005,2047,800.0
Cuba,PWRCRUD005,2048,800.0
Cuba,PWRCRUD005,2049,800.0
Cuba,PWRCRUD005,2050,800.0
Cuba,PWRCRUD005,2051,800.0
Cuba,PWRCRUD005,2052,800.0
Cuba,PWRCRUD005,2053,800.0
Cuba,PWRCRUD005,2054,800.0
Cuba,PWRCRUD005,2055,800.0
Cuba,PWRCRUD006,2019,800.0
Cuba,PWRCRUD006,2020,800.0
Cuba,PWRCRUD006,2021,800.0
Cuba,PWRCRUD006,2022,800.0
Cuba,PWRCRUD006,2023,800.0
Cuba,PWRCRUD006,2024,800.0
Cuba,PWRCRUD006,2025,800.0
Cuba,PWRCRUD006,2026,800.0
Cuba,PWRCRUD006,2027,800.0
Cuba,PWRCRUD006,2028,800.0
Cuba,PWRCRUD006,2029,800.0
Cuba,PWRCRUD006,2030,800.0
Cuba,PWRCRUD006,2031,800.0
Cuba,PWRCRUD006,2032,800.0
Cuba,PWRCRUD006,2033,800.0
Cuba,PWRCRUD006,2034,800.0
Cuba,PWRCRUD006,2035,800.0
Cuba,PWRCRUD006,2036,800.0
Cuba,PWRCRUD006,2037,800.0
Cuba,PWRCRUD006,2038,800.0
Cuba,PWRCRUD006,2039,800.0
Cuba,PWRCRUD006,2040,800.0
Cuba,PWRCRUD006,2041,800.0
Cuba,PWRCRUD006,2042,800.0
Cuba,PWRCRUD006,2043,800.0
Cuba,PWRCRUD006,2044,800.0
Cuba,PWRCRUD006,2045,800.0
Cuba,PWRCRUD006,2046,800.0
Cuba,PWRCRUD006,2047,800.0
Cuba,PWRCRUD006,2048,800.0
Cuba,PWRCRUD006,2049,800.0
Cuba,PWRCRUD006,2050,800.0
Cuba,PWRCRUD006,2051,800.0
Cuba,PWRCRUD006,2052,800.0
Cuba,PWRCRUD006,2053,800.0
Cuba,PWRCRUD006,2054,800.0
Cuba,PWRCRUD006,2055,800.0
Cuba,PWRCRUD007,2019,800.0
Cuba,PWRCRUD007,2020,800.0
Cuba,PWRCRUD007,2021,800.0
Cuba,PWRCRUD007,2022,800.0
Cuba,PWRCRUD007,2023,800.0
Cuba,PWRCRUD007,2024,800.0
Cuba,PWRCRUD007,2025,800.0
Cuba,PWRCRUD007,2026,800.0
Cuba,PWRCRUD007,2027,800.0
Cuba,PWRCRUD007,2028,800.0
Cuba,PWRCRUD007,2029,800.0
Cuba,PWRCRUD007,2030,800.0
Cuba,PWRCRUD007,2031,800.0
Cuba,PWRCRUD007,2032,800.0
Cuba,PWRCRUD007,2033,800.0
Cuba,PWRCRUD007,2034,800.0
Cuba,PWRCRUD007,2035,800.0
Cuba,PWRCRUD007,2036,800.0
Cuba,PWRCRUD007,2037,800.0
Cuba,PWRCRUD007,2038,800.0
Cuba,PWRCRUD007,2039,800.0
Cuba,PWRCRUD007,2040,800.0
Cuba,PWRCRUD007,2041,800.0
Cuba,PWRCRUD007,2042,800.0
Cuba,PWRCRUD007,2043,800.0
Cuba,PWRCRUD007,2044,800.0
Cuba,PWRCRUD007,2045,800.0
Cuba,PWRCRUD007,2046,800.0
Cuba,PWRCRUD007,2047,800.0
Cuba,PWRCRUD007,2048,800.0
Cuba,PWRCRUD007,2049,800.0
Cuba,PWRCRUD007,2050,800.0
Cuba,PWRCRUD007,2051,800.0
Cuba,PWRCRUD007,2052,800.0
