REGION,TECHNOLOGY,YEAR,value
Cuba,PWRCRUD001,2019,700.0
Cuba,PWRCRUD001,2020,700.0
Cuba,PWRCRUD001,2021,700.0
Cuba,PWRCRUD001,2022,700.0
Cuba,PWRCRUD001,2023,700.0
Cuba,PWRCRUD001,2024,700.0
Cuba,PWRCRUD001,2025,700.0
Cuba,PWRCRUD001,2026,700.0
Cuba,PWRCRUD001,2027,700.0
Cuba,PWRCRUD001,2028,700.0
Cuba,PWRCRUD001,2029,700.0
Cuba,PWRCRUD001,2030,700.0
Cuba,PWRCRUD001,2031,700.0
Cuba,PWRCRUD001,2032,700.0
Cuba,PWRCRUD001,2033,700.0
Cuba,PWRCRUD001,2034,700.0
Cuba,PWRCRUD001,2035,700.0
Cuba,PWRCRUD001,2036,700.0
Cuba,PWRCRUD001,2037,700.0
Cuba,PWRCRUD001,2038,700.0
Cuba,PWRCRUD001,2039,700.0
Cuba,PWRCRUD001,2040,700.0
Cuba,PWRCRUD001,2041,700.0
Cuba,PWRCRUD001,2042,700.0
Cuba,PWRCRUD001,2043,700.0
Cuba,PWRCRUD001,2044,700.0
Cuba,PWRCRUD001,2045,700.0
Cuba,PWRCRUD001,2046,700.0
Cuba,PWRCRUD001,2047,700.0
Cuba,PWRCRUD001,2048,700.0
Cuba,PWRCRUD001,2049,700.0
Cuba,PWRCRUD001,2050,700.0
Cuba,PWRCRUD001,2051,700.0
Cuba,PWRCRUD001,2052,700.0
Cuba,PWRCRUD001,2053,700.0
Cuba,PWRCRUD001,2054,700.0
Cuba,PWRCRUD001,2055,700.0
Cuba,PWRCRUD002,2019,700.0
Cuba,PWRCRUD002,2020,700.0
Cuba,PWRCRUD002,2021,700.0
Cuba,PWRCRUD002,2022,700.0
Cuba,PWRCRUD002,2023,700.0
Cuba,PWRCRUD002,2024,700.0
Cuba,PWRCRUD002,2025,700.0
Cuba,PWRCRUD002,2026,700.0
Cuba,PWRCRUD002,2027,700.0
Cuba,PWRCRUD002,2028,700.0
Cuba,PWRCRUD002,2029,700.0
Cuba,PWRCRUD002,2030,700.0
Cuba,PWRCRUD002,2031,700.0
Cuba,PWRCRUD002,2032,700.0
Cuba,PWRCRUD002,2033,700.0
Cuba,PWRCRUD002,2034,700.0
Cuba,PWRCRUD002,2035,700.0
Cuba,PWRCRUD002,2036,700.0
Cuba,PWRCRUD002,2037,700.0
Cuba,PWRCRUD002,2038,700.0
Cuba,PWRCRUD002,2039,700.0
Cuba,PWRCRUD002,2040,700.0
Cuba,PWRCRUD002,2041,700.0
Cuba,PWRCRUD002,2042,700.0
Cuba,PWRCRUD002,2043,700.0
Cuba,PWRCRUD002,2044,700.0
Cuba,PWRCRUD002,2045,700.0
Cuba,PWRCRUD002,2046,700.0
Cuba,PWRCRUD002,2047,700.0
Cuba,PWRCRUD002,2048,700.0
Cuba,PWRCRUD002,2049,700.0
Cuba,PWRCRUD002,2050,700.0
Cuba,PWRCRUD002,2051,700.0
Cuba,PWRCRUD002,2052,700.0
Cuba,PWRCRUD002,2053,700.0
Cuba,PWRCRUD002,2054,700.0
Cuba,PWRCRUD002,2055,700.0
Cuba,PWRCRUD003,2019,700.0
Cuba,PWRCRUD003,2020,700.0
Cuba,PWRCRUD003,2021,700.0
Cuba,PWRCRUD003,2022,700.0
Cuba,PWRCRUD003,2023,700.0
Cuba,PWRCRUD003,2024,700.0
Cuba,PWRCRUD003,2025,700.0
