REGION,TECHNOLOGY,TIMESLICE,YEAR,value
Cuba,PWRBIO02,311,2019,0.0
Cuba,PWRBIO02,311,2020,0.0
Cuba,PWRBIO02,311,2021,0.0
Cuba,PWRBIO02,311,2022,0.0
Cuba,PWRBIO02,311,2023,0.0
Cuba,PWRBIO02,311,2024,0.0
Cuba,PWRBIO02,311,2025,0.0
Cuba,PWRBIO02,311,2026,0.0
Cuba,PWRBIO02,311,2027,0.0
Cuba,PWRBIO02,311,2028,0.0
Cuba,PWRBIO02,311,2029,0.0
Cuba,PWRBIO02,311,2030,0.0
Cuba,PWRBIO02,311,2031,0.0
Cuba,PWRBIO02,311,2032,0.0
Cuba,PWRBIO02,311,2033,0.0
Cuba,PWRBIO02,311,2034,0.0
Cuba,PWRBIO02,311,2035,0.0
Cuba,PWRBIO02,311,2036,0.0
Cuba,PWRBIO02,311,2037,0.0
Cuba,PWRBIO02,311,2038,0.0
Cuba,PWRBIO02,311,2039,0.0
Cuba,PWRBIO02,311,2040,0.0
Cuba,PWRBIO02,311,2041,0.0
Cuba,PWRBIO02,311,2042,0.0
Cuba,PWRBIO02,311,2043,0.0
Cuba,PWRBIO02,311,2044,0.0
Cuba,PWRBIO02,311,2045,0.0
Cuba,PWRBIO02,311,2046,0.0
Cuba,PWRBIO02,311,2047,0.0
Cuba,PWRBIO02,311,2048,0.0
Cuba,PWRBIO02,311,2049,0.0
Cuba,PWRBIO02,311,2050,0.0
Cuba,PWRBIO02,311,2051,0.0
Cuba,PWRBIO02,311,2052,0.0
Cuba,PWRBIO02,311,2053,0.0
Cuba,PWRBIO02,311,2054,0.0
Cuba,PWRBIO02,311,2055,0.0
Cuba,PWRBIO02,312,2019,0.0
Cuba,PWRBIO02,312,2020,0.0
Cuba,PWRBIO02,312,2021,0.0
Cuba,PWRBIO02,312,2022,0.0
Cuba,PWRBIO02,312,2023,0.0
Cuba,PWRBIO02,312,2024,0.0
Cuba,PWRBIO02,312,2025,0.0
Cuba,PWRBIO02,312,2026,0.0
Cuba,PWRBIO02,312,2027,0.0
Cuba,PWRBIO02,312,2028,0.0
Cuba,PWRBIO02,312,2029,0.0
Cuba,PWRBIO02,312,2030,0.0
Cuba,PWRBIO02,312,2031,0.0
Cuba,PWRBIO02,312,2032,0.0
Cuba,PWRBIO02,312,2033,0.0
Cuba,PWRBIO02,312,2034,0.0
Cuba,PWRBIO02,312,2035,0.0
Cuba,PWRBIO02,312,2036,0.0
Cuba,PWRBIO02,312,2037,0.0
Cuba,PWRBIO02,312,2038,0.0
Cuba,PWRBIO02,312,2039,0.0
Cuba,PWRBIO02,312,2040,0.0
Cuba,PWRBIO02,312,2041,0.0
Cuba,PWRBIO02,312,2042,0.0
Cuba,PWRBIO02,312,2043,0.0
Cuba,PWRBIO02,312,2044,0.0
Cuba,PWRBIO02,312,2045,0.0
Cuba,PWRBIO02,312,2046,0.0
Cuba,PWRBIO02,312,2047,0.0
Cuba,PWRBIO02,312,2048,0.0
Cuba,PWRBIO02,312,2049,0.0
Cuba,PWRBIO02,312,2050,0.0
Cuba,PWRBIO02,312,2051,0.0
Cuba,PWRBIO02,312,2052,0.0
Cuba,PWRBIO02,312,2053,0.0
Cuba,PWRBIO02,312,2054,0.0
Cuba,PWRBIO02,312,2055,0.0
Cuba,PWRBIO02,313,2019,0.0
Cuba,PWRBIO02,313,2020,0.0
Cuba,PWRBIO02,313,2021,0.0
Cuba,PWRBIO02,313,2022,0.0
Cuba,PWRBIO02,313,2023,0.0
Cuba,PWRBIO02,313,2024,0.0
Cuba,PWRBIO02,313,2025,0.0
Cuba,PWRBIO02,313,2026,0.0
Cuba,PWRBIO02,313,2027,0.0
Cuba,PWRBIO02,313,2028,0.0
Cuba,PWRBIO02,313,2029,0.0
Cuba,PWRBIO02,313,2030,0.0
Cuba,PWRBIO02,313,2031,0.0
Cuba,PWRBIO02,313,2032,0.0
Cuba,PWRBIO02,313,2033,0.0
Cuba,PWRBIO02,313,2034,0.0
Cuba,PWRBIO02,313,2035,0.0
Cuba,PWRBIO02,313,2036,0.0
Cuba,PWRBIO02,313,2037,0.0
Cuba,PWRBIO02,313,2038,0.0
Cuba,PWRBIO02,313,2039,0.0
Cuba,PWRBIO02,313,2040,0.0
Cuba,PWRBIO02,313,2041,0.0
Cuba,PWRBIO02,313,2042,0.0
Cuba,PWRBIO02,313,2043,0.0
Cuba,PWRBIO02,313,2044,0.0
Cuba,PWRBIO02,313,2045,0.0
Cuba,PWRBIO02,313,2046,0.0
Cuba,PWRBIO02,313,2047,0.0
Cuba,PWRBIO02,313,2048,0.0
Cuba,PWRBIO02,313,2049,0.0
Cuba,PWRBIO02,313,2050,0.0
Cuba,PWRBIO02,313,2051,0.0
Cuba,PWRBIO02,313,2052,0.0
Cuba,PWRBIO02,313,2053,0.0
Cuba,PWRBIO02,313,2054,0.0
Cuba,PWRBIO02,313,2055,0.0
Cuba,PWRBIO02,314,2019,0.0
Cuba,PWRBIO02,314,2020,0.0
Cuba,PWRBIO02,314,2021,0.0
Cuba,PWRBIO02,314,2022,0.0
Cuba,PWRBIO02,314,2023,0.0
Cuba,PWRBIO02,314,2024,0.0
Cuba,PWRBIO02,314,2025,0.0
Cuba,PWRBIO02,314,2026,0.0
Cuba,PWRBIO02,314,2027,0.0
Cuba,PWRBIO02,314,2028,0.0
Cuba,PWRBIO02,314,2029,0.0
Cuba,PWRBIO02,314,2030,0.0
Cuba,PWRBIO02,314,2031,0.0
Cuba,PWRBIO02,314,2032,0.0
Cuba,PWRBIO02,314,2033,0.0
Cuba,PWRBIO02,314,2034,0.0
Cuba,PWRBIO02,314,2035,0.0
Cuba,PWRBIO02,314,2036,0.0
Cuba,PWRBIO02,314,2037,0.0
Cuba,PWRBIO02,314,2038,0.0
Cuba,PWRBIO02,314,2039,0.0
Cuba,PWRBIO02,314,2040,0.0
Cuba,PWRBIO02,314,2041,0.0
Cuba,PWRBIO02,314,2042,0.0
Cuba,PWRBIO02,314,2043,0.0
Cuba,PWRBIO02,314,2044,0.0
Cuba,PWRBIO02,314,2045,0.0
Cuba,PWRBIO02,314,2046,0.0
Cuba,PWRBIO02,314,2047,0.0
Cuba,PWRBIO02,314,2048,0.0
Cuba,PWRBIO02,314,2049,0.0
Cuba,PWRBIO02,314,2050,0.0
Cuba,PWRBIO02,314,2051,0.0
Cuba,PWRBIO02,314,2052,0.0
Cuba,PWRBIO02,314,2053,0.0
Cuba,PWRBIO02,314,2054,0.0
Cuba,PWRBIO02,314,2055,0.0
Cuba,PWRBIO02,315,2019,0.0
Cuba,PWRBIO02,315,2020,0.0
Cuba,PWRBIO02,315,2021,0.0
Cuba,PWRBIO02,315,2022,0.0
Cuba,PWRBIO02,315,2023,0.0
Cuba,PWRBIO02,315,2024,0.0
Cuba,PWRBIO02,315,2025,0.0
Cuba,PWRBIO02,315,2026,0.0
Cuba,PWRBIO02,315,2027,0.0
Cuba,PWRBIO02,315,2028,0.0
Cuba,PWRBIO02,315,2029,0.0
Cuba,PWRBIO02,315,2030,0.0
Cuba,PWRBIO02,315,2031,0.0
Cuba,PWRBIO02,315,2032,0.0
Cuba,PWRBIO02,315,2033,0.0
Cuba,PWRBIO02,315,2034,0.0
Cuba,PWRBIO02,315,2035,0.0
Cuba,PWRBIO02,315,2036,0.0
Cuba,PWRBIO02,315,2037,0.0
Cuba,PWRBIO02,315,2038,0.0
Cuba,PWRBIO02,315,2039,0.0
Cuba,PWRBIO02,315,2040,0.0
Cuba,PWRBIO02,315,2041,0.0
Cuba,PWRBIO02,315,2042,0.0
Cuba,PWRBIO02,315,2043,0.0
Cuba,PWRBIO02,315,2044,0.0
Cuba,PWRBIO02,315,2045,0.0
Cuba,PWRBIO02,315,2046,0.0
Cuba,PWRBIO02,315,2047,0.0
Cuba,PWRBIO02,315,2048,0.0
Cuba,PWRBIO02,315,2049,0.0
Cuba,PWRBIO02,315,2050,0.0
Cuba,PWRBIO02,315,2051,0.0
Cuba,PWRBIO02,315,2052,0.0
Cuba,PWRBIO02,315,2053,0.0
Cuba,PWRBIO02,315,2054,0.0
Cuba,PWRBIO02,315,2055,0.0
Cuba,PWRBIO02,316,2019,0.0
Cuba,PWRBIO02,316,2020,0.0
Cuba,PWRBIO02,316,2021,0.0
Cuba,PWRBIO02,316,2022,0.0
Cuba,PWRBIO02,316,2023,0.0
Cuba,PWRBIO02,316,2024,0.0
Cuba,PWRBIO02,316,2025,0.0
Cuba,PWRBIO02,316,2026,0.0
Cuba,PWRBIO02,316,2027,0.0
Cuba,PWRBIO02,316,2028,0.0
Cuba,PWRBIO02,316,2029,0.0
Cuba,PWRBIO02,316,2030,0.0
Cuba,PWRBIO02,316,2031,0.0
Cuba,PWRBIO02,316,2032,0.0
Cuba,PWRBIO02,316,2033,0.0
Cuba,PWRBIO02,316,2034,0.0
Cuba,PWRBIO02,316,2035,0.0
Cuba,PWRBIO02,316,2036,0.0
Cuba,PWRBIO02,316,2037,0.0
Cuba,PWRBIO02,316,2038,0.0
Cuba,PWRBIO02,316,2039,0.0
Cuba,PWRBIO02,316,2040,0.0
Cuba,PWRBIO02,316,2041,0.0
Cuba,PWRBIO02,316,2042,0.0
Cuba,PWRBIO02,316,2043,0.0
Cuba,PWRBIO02,316,2044,0.0
Cuba,PWRBIO02,316,2045,0.0
Cuba,PWRBIO02,316,2046,0.0
Cuba,PWRBIO02,316,2047,0.0
Cuba,PWRBIO02,316,2048,0.0
Cuba,PWRBIO02,316,2049,0.0
Cuba,PWRBIO02,316,2050,0.0
Cuba,PWRBIO02,316,2051,0.0
Cuba,PWRBIO02,316,2052,0.0
Cuba,PWRBIO02,316,2053,0.0
Cuba,PWRBIO02,316,2054,0.0
Cuba,PWRBIO02,316,2055,0.0
Cuba,PWRBIO02,317,2019,0.0
Cuba,PWRBIO02,317,2020,0.0
Cuba,PWRBIO02,317,2021,0.0
Cuba,PWRBIO02,317,2022,0.0
Cuba,PWRBIO02,317,2023,0.0
Cuba,PWRBIO02,317,2024,0.0
Cuba,PWRBIO02,317,2025,0.0
Cuba,PWRBIO02,317,2026,0.0
Cuba,PWRBIO02,317,2027,0.0
Cuba,PWRBIO02,317,2028,0.0
Cuba,PWRBIO02,317,2029,0.0
Cuba,PWRBIO02,317,2030,0.0
Cuba,PWRBIO02,317,2031,0.0
Cuba,PWRBIO02,317,2032,0.0
Cuba,PWRBIO02,317,2033,0.0
Cuba,PWRBIO02,317,2034,0.0
Cuba,PWRBIO02,317,2035,0.0
Cuba,PWRBIO02,317,2036,0.0
Cuba,PWRBIO02,317,2037,0.0
Cuba,PWRBIO02,317,2038,0.0
Cuba,PWRBIO02,317,2039,0.0
Cuba,PWRBIO02,317,2040,0.0
Cuba,PWRBIO02,317,2041,0.0
Cuba,PWRBIO02,317,2042,0.0
Cuba,PWRBIO02,317,2043,0.0
Cuba,PWRBIO02,317,2044,0.0
Cuba,PWRBIO02,317,2045,0.0
Cuba,PWRBIO02,317,2046,0.0
Cuba,PWRBIO02,317,2047,0.0
Cuba,PWRBIO02,317,2048,0.0
Cuba,PWRBIO02,317,2049,0.0
Cuba,PWRBIO02,317,2050,0.0
Cuba,PWRBIO02,317,2051,0.0
Cuba,PWRBIO02,317,2052,0.0
Cuba,PWRBIO02,317,2053,0.0
Cuba,PWRBIO02,317,2054,0.0
Cuba,PWRBIO02,317,2055,0.0
Cuba,PWRBIO02,318,2019,0.0
Cuba,PWRBIO02,318,2020,0.0
Cuba,PWRBIO02,318,2021,0.0
Cuba,PWRBIO02,318,2022,0.0
Cuba,PWRBIO02,318,2023,0.0
Cuba,PWRBIO02,318,2024,0.0
Cuba,PWRBIO02,318,2025,0.0
Cuba,PWRBIO02,318,2026,0.0
Cuba,PWRBIO02,318,2027,0.0
Cuba,PWRBIO02,318,2028,0.0
Cuba,PWRBIO02,318,2029,0.0
Cuba,PWRBIO02,318,2030,0.0
Cuba,PWRBIO02,318,2031,0.0
Cuba,PWRBIO02,318,2032,0.0
Cuba,PWRBIO02,318,2033,0.0
Cuba,PWRBIO02,318,2034,0.0
Cuba,PWRBIO02,318,2035,0.0
Cuba,PWRBIO02,318,2036,0.0
Cuba,PWRBIO02,318,2037,0.0
Cuba,PWRBIO02,318,2038,0.0
Cuba,PWRBIO02,318,2039,0.0
Cuba,PWRBIO02,318,2040,0.0
Cuba,PWRBIO02,318,2041,0.0
Cuba,PWRBIO02,318,2042,0.0
Cuba,PWRBIO02,318,2043,0.0
Cuba,PWRBIO02,318,2044,0.0
Cuba,PWRBIO02,318,2045,0.0
Cuba,PWRBIO02,318,2046,0.0
Cuba,PWRBIO02,318,2047,0.0
Cuba,PWRBIO02,318,2048,0.0
Cuba,PWRBIO02,318,2049,0.0
Cuba,PWRBIO02,318,2050,0.0
Cuba,PWRBIO02,318,2051,0.0
Cuba,PWRBIO02,318,2052,0.0
Cuba,PWRBIO02,318,2053,0.0
Cuba,PWRBIO02,318,2054,0.0
Cuba,PWRBIO02,318,2055,0.0
Cuba,PWRBIO02,321,2019,0.0
Cuba,PWRBIO02,321,2020,0.0
Cuba,PWRBIO02,321,2021,0.0
Cuba,PWRBIO02,321,2022,0.0
Cuba,PWRBIO02,321,2023,0.0
Cuba,PWRBIO02,321,2024,0.0
Cuba,PWRBIO02,321,2025,0.0
Cuba,PWRBIO02,321,2026,0.0
Cuba,PWRBIO02,321,2027,0.0
Cuba,PWRBIO02,321,2028,0.0
Cuba,PWRBIO02,321,2029,0.0
Cuba,PWRBIO02,321,2030,0.0
Cuba,PWRBIO02,321,2031,0.0
Cuba,PWRBIO02,321,2032,0.0
Cuba,PWRBIO02,321,2033,0.0
Cuba,PWRBIO02,321,2034,0.0
Cuba,PWRBIO02,321,2035,0.0
Cuba,PWRBIO02,321,2036,0.0
Cuba,PWRBIO02,321,2037,0.0
Cuba,PWRBIO02,321,2038,0.0
Cuba,PWRBIO02,321,2039,0.0
Cuba,PWRBIO02,321,2040,0.0
Cuba,PWRBIO02,321,2041,0.0
Cuba,PWRBIO02,321,2042,0.0
Cuba,PWRBIO02,321,2043,0.0
Cuba,PWRBIO02,321,2044,0.0
Cuba,PWRBIO02,321,2045,0.0
Cuba,PWRBIO02,321,2046,0.0
Cuba,PWRBIO02,321,2047,0.0
Cuba,PWRBIO02,321,2048,0.0
Cuba,PWRBIO02,321,2049,0.0
Cuba,PWRBIO02,321,2050,0.0
Cuba,PWRBIO02,321,2051,0.0
Cuba,PWRBIO02,321,2052,0.0
Cuba,PWRBIO02,321,2053,0.0
Cuba,PWRBIO02,321,2054,0.0
Cuba,PWRBIO02,321,2055,0.0
Cuba,PWRBIO02,322,2019,0.0
Cuba,PWRBIO02,322,2020,0.0
Cuba,PWRBIO02,322,2021,0.0
Cuba,PWRBIO02,322,2022,0.0
Cuba,PWRBIO02,322,2023,0.0
Cuba,PWRBIO02,322,2024,0.0
Cuba,PWRBIO02,322,2025,0.0
Cuba,PWRBIO02,322,2026,0.0
Cuba,PWRBIO02,322,2027,0.0
Cuba,PWRBIO02,322,2028,0.0
Cuba,PWRBIO02,322,2029,0.0
Cuba,PWRBIO02,322,2030,0.0
Cuba,PWRBIO02,322,2031,0.0
Cuba,PWRBIO02,322,2032,0.0
Cuba,PWRBIO02,322,2033,0.0
Cuba,PWRBIO02,322,2034,0.0
Cuba,PWRBIO02,322,2035,0.0
Cuba,PWRBIO02,322,2036,0.0
Cuba,PWRBIO02,322,2037,0.0
Cuba,PWRBIO02,322,2038,0.0
Cuba,PWRBIO02,322,2039,0.0
Cuba,PWRBIO02,322,2040,0.0
Cuba,PWRBIO02,322,2041,0.0
Cuba,PWRBIO02,322,2042,0.0
Cuba,PWRBIO02,322,2043,0.0
Cuba,PWRBIO02,322,2044,0.0
Cuba,PWRBIO02,322,2045,0.0
Cuba,PWRBIO02,322,2046,0.0
Cuba,PWRBIO02,322,2047,0.0
Cuba,PWRBIO02,322,2048,0.0
Cuba,PWRBIO02,322,2049,0.0
Cuba,PWRBIO02,322,2050,0.0
Cuba,PWRBIO02,322,2051,0.0
Cuba,PWRBIO02,322,2052,0.0
Cuba,PWRBIO02,322,2053,0.0
Cuba,PWRBIO02,322,2054,0.0
Cuba,PWRBIO02,322,2055,0.0
Cuba,PWRBIO02,323,2019,0.0
Cuba,PWRBIO02,323,2020,0.0
Cuba,PWRBIO02,323,2021,0.0
Cuba,PWRBIO02,323,2022,0.0
Cuba,PWRBIO02,323,2023,0.0
Cuba,PWRBIO02,323,2024,0.0
Cuba,PWRBIO02,323,2025,0.0
Cuba,PWRBIO02,323,2026,0.0
Cuba,PWRBIO02,323,2027,0.0
Cuba,PWRBIO02,323,2028,0.0
Cuba,PWRBIO02,323,2029,0.0
Cuba,PWRBIO02,323,2030,0.0
Cuba,PWRBIO02,323,2031,0.0
Cuba,PWRBIO02,323,2032,0.0
Cuba,PWRBIO02,323,2033,0.0
Cuba,PWRBIO02,323,2034,0.0
Cuba,PWRBIO02,323,2035,0.0
Cuba,PWRBIO02,323,2036,0.0
Cuba,PWRBIO02,323,2037,0.0
Cuba,PWRBIO02,323,2038,0.0
Cuba,PWRBIO02,323,2039,0.0
Cuba,PWRBIO02,323,2040,0.0
Cuba,PWRBIO02,323,2041,0.0
Cuba,PWRBIO02,323,2042,0.0
Cuba,PWRBIO02,323,2043,0.0
Cuba,PWRBIO02,323,2044,0.0
Cuba,PWRBIO02,323,2045,0.0
Cuba,PWRBIO02,323,2046,0.0
Cuba,PWRBIO02,323,2047,0.0
Cuba,PWRBIO02,323,2048,0.0
Cuba,PWRBIO02,323,2049,0.0
Cuba,PWRBIO02,323,2050,0.0
Cuba,PWRBIO02,323,2051,0.0
Cuba,PWRBIO02,323,2052,0.0
Cuba,PWRBIO02,323,2053,0.0
Cuba,PWRBIO02,323,2054,0.0
Cuba,PWRBIO02,323,2055,0.0
Cuba,PWRBIO02,324,2019,0.0
Cuba,PWRBIO02,324,2020,0.0
Cuba,PWRBIO02,324,2021,0.0
Cuba,PWRBIO02,324,2022,0.0
Cuba,PWRBIO02,324,2023,0.0
Cuba,PWRBIO02,324,2024,0.0
Cuba,PWRBIO02,324,2025,0.0
Cuba,PWRBIO02,324,2026,0.0
Cuba,PWRBIO02,324,2027,0.0
Cuba,PWRBIO02,324,2028,0.0
Cuba,PWRBIO02,324,2029,0.0
Cuba,PWRBIO02,324,2030,0.0
Cuba,PWRBIO02,324,2031,0.0
Cuba,PWRBIO02,324,2032,0.0
Cuba,PWRBIO02,324,2033,0.0
Cuba,PWRBIO02,324,2034,0.0
Cuba,PWRBIO02,324,2035,0.0
Cuba,PWRBIO02,324,2036,0.0
Cuba,PWRBIO02,324,2037,0.0
Cuba,PWRBIO02,324,2038,0.0
Cuba,PWRBIO02,324,2039,0.0
Cuba,PWRBIO02,324,2040,0.0
Cuba,PWRBIO02,324,2041,0.0
Cuba,PWRBIO02,324,2042,0.0
Cuba,PWRBIO02,324,2043,0.0
Cuba,PWRBIO02,324,2044,0.0
Cuba,PWRBIO02,324,2045,0.0
Cuba,PWRBIO02,324,2046,0.0
Cuba,PWRBIO02,324,2047,0.0
Cuba,PWRBIO02,324,2048,0.0
Cuba,PWRBIO02,324,2049,0.0
Cuba,PWRBIO02,324,2050,0.0
Cuba,PWRBIO02,324,2051,0.0
Cuba,PWRBIO02,324,2052,0.0
Cuba,PWRBIO02,324,2053,0.0
Cuba,PWRBIO02,324,2054,0.0
Cuba,PWRBIO02,324,2055,0.0
Cuba,PWRBIO02,325,2019,0.0
Cuba,PWRBIO02,325,2020,0.0
Cuba,PWRBIO02,325,2021,0.0
Cuba,PWRBIO02,325,2022,0.0
Cuba,PWRBIO02,325,2023,0.0
Cuba,PWRBIO02,325,2024,0.0
Cuba,PWRBIO02,325,2025,0.0
Cuba,PWRBIO02,325,2026,0.0
Cuba,PWRBIO02,325,2027,0.0
Cuba,PWRBIO02,325,2028,0.0
Cuba,PWRBIO02,325,2029,0.0
Cuba,PWRBIO02,325,2030,0.0
Cuba,PWRBIO02,325,2031,0.0
Cuba,PWRBIO02,325,2032,0.0
Cuba,PWRBIO02,325,2033,0.0
Cuba,PWRBIO02,325,2034,0.0
Cuba,PWRBIO02,325,2035,0.0
Cuba,PWRBIO02,325,2036,0.0
Cuba,PWRBIO02,325,2037,0.0
Cuba,PWRBIO02,325,2038,0.0
Cuba,PWRBIO02,325,2039,0.0
Cuba,PWRBIO02,325,2040,0.0
Cuba,PWRBIO02,325,2041,0.0
Cuba,PWRBIO02,325,2042,0.0
Cuba,PWRBIO02,325,2043,0.0
Cuba,PWRBIO02,325,2044,0.0
Cuba,PWRBIO02,325,2045,0.0
Cuba,PWRBIO02,325,2046,0.0
Cuba,PWRBIO02,325,2047,0.0
Cuba,PWRBIO02,325,2048,0.0
Cuba,PWRBIO02,325,2049,0.0
Cuba,PWRBIO02,325,2050,0.0
Cuba,PWRBIO02,325,2051,0.0
Cuba,PWRBIO02,325,2052,0.0
Cuba,PWRBIO02,325,2053,0.0
Cuba,PWRBIO02,325,2054,0.0
Cuba,PWRBIO02,325,2055,0.0
Cuba,PWRBIO02,326,2019,0.0
Cuba,PWRBIO02,326,2020,0.0
Cuba,PWRBIO02,326,2021,0.0
Cuba,PWRBIO02,326,2022,0.0
Cuba,PWRBIO02,326,2023,0.0
Cuba,PWRBIO02,326,2024,0.0
Cuba,PWRBIO02,326,2025,0.0
Cuba,PWRBIO02,326,2026,0.0
Cuba,PWRBIO02,326,2027,0.0
Cuba,PWRBIO02,326,2028,0.0
Cuba,PWRBIO02,326,2029,0.0
Cuba,PWRBIO02,326,2030,0.0
Cuba,PWRBIO02,326,2031,0.0
Cuba,PWRBIO02,326,2032,0.0
Cuba,PWRBIO02,326,2033,0.0
Cuba,PWRBIO02,326,2034,0.0
Cuba,PWRBIO02,326,2035,0.0
Cuba,PWRBIO02,326,2036,0.0
Cuba,PWRBIO02,326,2037,0.0
Cuba,PWRBIO02,326,2038,0.0
Cuba,PWRBIO02,326,2039,0.0
Cuba,PWRBIO02,326,2040,0.0
Cuba,PWRBIO02,326,2041,0.0
Cuba,PWRBIO02,326,2042,0.0
Cuba,PWRBIO02,326,2043,0.0
Cuba,PWRBIO02,326,2044,0.0
Cuba,PWRBIO02,326,2045,0.0
Cuba,PWRBIO02,326,2046,0.0
Cuba,PWRBIO02,326,2047,0.0
Cuba,PWRBIO02,326,2048,0.0
Cuba,PWRBIO02,326,2049,0.0
Cuba,PWRBIO02,326,2050,0.0
Cuba,PWRBIO02,326,2051,0.0
Cuba,PWRBIO02,326,2052,0.0
Cuba,PWRBIO02,326,2053,0.0
Cuba,PWRBIO02,326,2054,0.0
Cuba,PWRBIO02,326,2055,0.0
Cuba,PWRBIO02,327,2019,0.0
Cuba,PWRBIO02,327,2020,0.0
Cuba,PWRBIO02,327,2021,0.0
Cuba,PWRBIO02,327,2022,0.0
Cuba,PWRBIO02,327,2023,0.0
Cuba,PWRBIO02,327,2024,0.0
Cuba,PWRBIO02,327,2025,0.0
Cuba,PWRBIO02,327,2026,0.0
Cuba,PWRBIO02,327,2027,0.0
Cuba,PWRBIO02,327,2028,0.0
Cuba,PWRBIO02,327,2029,0.0
Cuba,PWRBIO02,327,2030,0.0
Cuba,PWRBIO02,327,2031,0.0
Cuba,PWRBIO02,327,2032,0.0
Cuba,PWRBIO02,327,2033,0.0
Cuba,PWRBIO02,327,2034,0.0
Cuba,PWRBIO02,327,2035,0.0
Cuba,PWRBIO02,327,2036,0.0
Cuba,PWRBIO02,327,2037,0.0
Cuba,PWRBIO02,327,2038,0.0
Cuba,PWRBIO02,327,2039,0.0
Cuba,PWRBIO02,327,2040,0.0
Cuba,PWRBIO02,327,2041,0.0
Cuba,PWRBIO02,327,2042,0.0
Cuba,PWRBIO02,327,2043,0.0
Cuba,PWRBIO02,327,2044,0.0
Cuba,PWRBIO02,327,2045,0.0
Cuba,PWRBIO02,327,2046,0.0
Cuba,PWRBIO02,327,2047,0.0
Cuba,PWRBIO02,327,2048,0.0
Cuba,PWRBIO02,327,2049,0.0
Cuba,PWRBIO02,327,2050,0.0
Cuba,PWRBIO02,327,2051,0.0
Cuba,PWRBIO02,327,2052,0.0
Cuba,PWRBIO02,327,2053,0.0
Cuba,PWRBIO02,327,2054,0.0
Cuba,PWRBIO02,327,2055,0.0
Cuba,PWRBIO02,328,2019,0.0
Cuba,PWRBIO02,328,2020,0.0
Cuba,PWRBIO02,328,2021,0.0
Cuba,PWRBIO02,328,2022,0.0
Cuba,PWRBIO02,328,2023,0.0
Cuba,PWRBIO02,328,2024,0.0
Cuba,PWRBIO02,328,2025,0.0
Cuba,PWRBIO02,328,2026,0.0
Cuba,PWRBIO02,328,2027,0.0
Cuba,PWRBIO02,328,2028,0.0
Cuba,PWRBIO02,328,2029,0.0
Cuba,PWRBIO02,328,2030,0.0
Cuba,PWRBIO02,328,2031,0.0
Cuba,PWRBIO02,328,2032,0.0
Cuba,PWRBIO02,328,2033,0.0
Cuba,PWRBIO02,328,2034,0.0
Cuba,PWRBIO02,328,2035,0.0
Cuba,PWRBIO02,328,2036,0.0
Cuba,PWRBIO02,328,2037,0.0
Cuba,PWRBIO02,328,2038,0.0
Cuba,PWRBIO02,328,2039,0.0
Cuba,PWRBIO02,328,2040,0.0
Cuba,PWRBIO02,328,2041,0.0
Cuba,PWRBIO02,328,2042,0.0
Cuba,PWRBIO02,328,2043,0.0
Cuba,PWRBIO02,328,2044,0.0
Cuba,PWRBIO02,328,2045,0.0
Cuba,PWRBIO02,328,2046,0.0
Cuba,PWRBIO02,328,2047,0.0
Cuba,PWRBIO02,328,2048,0.0
Cuba,PWRBIO02,328,2049,0.0
Cuba,PWRBIO02,328,2050,0.0
Cuba,PWRBIO02,328,2051,0.0
Cuba,PWRBIO02,328,2052,0.0
Cuba,PWRBIO02,328,2053,0.0
Cuba,PWRBIO02,328,2054,0.0
Cuba,PWRBIO02,328,2055,0.0
Cuba,PWRBIO02,411,2019,0.0
Cuba,PWRBIO02,411,2020,0.0
Cuba,PWRBIO02,411,2021,0.0
Cuba,PWRBIO02,411,2022,0.0
Cuba,PWRBIO02,411,2023,0.0
Cuba,PWRBIO02,411,2024,0.0
Cuba,PWRBIO02,411,2025,0.0
Cuba,PWRBIO02,411,2026,0.0
Cuba,PWRBIO02,411,2027,0.0
Cuba,PWRBIO02,411,2028,0.0
Cuba,PWRBIO02,411,2029,0.0
Cuba,PWRBIO02,411,2030,0.0
Cuba,PWRBIO02,411,2031,0.0
Cuba,PWRBIO02,411,2032,0.0
Cuba,PWRBIO02,411,2033,0.0
Cuba,PWRBIO02,411,2034,0.0
Cuba,PWRBIO02,411,2035,0.0
Cuba,PWRBIO02,411,2036,0.0
Cuba,PWRBIO02,411,2037,0.0
Cuba,PWRBIO02,411,2038,0.0
Cuba,PWRBIO02,411,2039,0.0
Cuba,PWRBIO02,411,2040,0.0
Cuba,PWRBIO02,411,2041,0.0
Cuba,PWRBIO02,411,2042,0.0
Cuba,PWRBIO02,411,2043,0.0
Cuba,PWRBIO02,411,2044,0.0
Cuba,PWRBIO02,411,2045,0.0
Cuba,PWRBIO02,411,2046,0.0
Cuba,PWRBIO02,411,2047,0.0
Cuba,PWRBIO02,411,2048,0.0
Cuba,PWRBIO02,411,2049,0.0
Cuba,PWRBIO02,411,2050,0.0
Cuba,PWRBIO02,411,2051,0.0
Cuba,PWRBIO02,411,2052,0.0
Cuba,PWRBIO02,411,2053,0.0
Cuba,PWRBIO02,411,2054,0.0
Cuba,PWRBIO02,411,2055,0.0
Cuba,PWRBIO02,412,2019,0.0
Cuba,PWRBIO02,412,2020,0.0
Cuba,PWRBIO02,412,2021,0.0
Cuba,PWRBIO02,412,2022,0.0
Cuba,PWRBIO02,412,2023,0.0
Cuba,PWRBIO02,412,2024,0.0
