REGION,TECHNOLOGY,TIMESLICE,YEAR,value
Cuba,PWRWND001,111,2019,0.4439199111111112
Cuba,PWRWND001,111,2020,0.4439199111111112
Cuba,PWRWND001,111,2021,0.4439199111111112
Cuba,PWRWND001,111,2022,0.4439199111111112
Cuba,PWRWND001,111,2023,0.4439199111111112
Cuba,PWRWND001,111,2024,0.4439199111111112
Cuba,PWRWND001,111,2025,0.4439199111111112
Cuba,PWRWND001,111,2026,0.4439199111111112
Cuba,PWRWND001,111,2027,0.4439199111111112
Cuba,PWRWND001,111,2028,0.4439199111111112
Cuba,PWRWND001,111,2029,0.4439199111111112
Cuba,PWRWND001,111,2030,0.4439199111111112
Cuba,PWRWND001,111,2031,0.4439199111111112
Cuba,PWRWND001,111,2032,0.4439199111111112
Cuba,PWRWND001,111,2033,0.4439199111111112
Cuba,PWRWND001,111,2034,0.4439199111111112
Cuba,PWRWND001,111,2035,0.4439199111111112
Cuba,PWRWND001,111,2036,0.4439199111111112
Cuba,PWRWND001,111,2037,0.4439199111111112
Cuba,PWRWND001,111,2038,0.4439199111111112
Cuba,PWRWND001,111,2039,0.4439199111111112
Cuba,PWRWND001,111,2040,0.4439199111111112
Cuba,PWRWND001,111,2041,0.4439199111111112
Cuba,PWRWND001,111,2042,0.4439199111111112
Cuba,PWRWND001,111,2043,0.4439199111111112
Cuba,PWRWND001,111,2044,0.4439199111111112
Cuba,PWRWND001,111,2045,0.4439199111111112
Cuba,PWRWND001,111,2046,0.4439199111111112
Cuba,PWRWND001,111,2047,0.4439199111111112
Cuba,PWRWND001,111,2048,0.4439199111111112
Cuba,PWRWND001,111,2049,0.4439199111111112
Cuba,PWRWND001,111,2050,0.4439199111111112
Cuba,PWRWND001,112,2019,0.4102951111111112
Cuba,PWRWND001,112,2020,0.4102951111111112
Cuba,PWRWND001,112,2021,0.4102951111111112
Cuba,PWRWND001,112,2022,0.4102951111111112
Cuba,PWRWND001,112,2023,0.4102951111111112
Cuba,PWRWND001,112,2024,0.4102951111111112
Cuba,PWRWND001,112,2025,0.4102951111111112
Cuba,PWRWND001,112,2026,0.4102951111111112
Cuba,PWRWND001,112,2027,0.4102951111111112
Cuba,PWRWND001,112,2028,0.4102951111111112
Cuba,PWRWND001,112,2029,0.4102951111111112
Cuba,PWRWND001,112,2030,0.4102951111111112
Cuba,PWRWND001,112,2031,0.4102951111111112
Cuba,PWRWND001,112,2032,0.4102951111111112
Cuba,PWRWND001,112,2033,0.4102951111111112
Cuba,PWRWND001,112,2034,0.4102951111111112
Cuba,PWRWND001,112,2035,0.4102951111111112
Cuba,PWRWND001,112,2036,0.4102951111111112
Cuba,PWRWND001,112,2037,0.4102951111111112
Cuba,PWRWND001,112,2038,0.4102951111111112
Cuba,PWRWND001,112,2039,0.4102951111111112
Cuba,PWRWND001,112,2040,0.4102951111111112
Cuba,PWRWND001,112,2041,0.4102951111111112
Cuba,PWRWND001,112,2042,0.4102951111111112
Cuba,PWRWND001,112,2043,0.4102951111111112
Cuba,PWRWND001,112,2044,0.4102951111111112
Cuba,PWRWND001,112,2045,0.4102951111111112
Cuba,PWRWND001,112,2046,0.4102951111111112
Cuba,PWRWND001,112,2047,0.4102951111111112
Cuba,PWRWND001,112,2048,0.4102951111111112
Cuba,PWRWND001,112,2049,0.4102951111111112
Cuba,PWRWND001,112,2050,0.4102951111111112
Cuba,PWRWND001,113,2019,0.4090136111111111
Cuba,PWRWND001,113,2020,0.4090136111111111
Cuba,PWRWND001,113,2021,0.4090136111111111
Cuba,PWRWND001,113,2022,0.4090136111111111
Cuba,PWRWND001,113,2023,0.4090136111111111
Cuba,PWRWND001,113,2024,0.4090136111111111
Cuba,PWRWND001,113,2025,0.4090136111111111
Cuba,PWRWND001,113,2026,0.4090136111111111
Cuba,PWRWND001,113,2027,0.4090136111111111
Cuba,PWRWND001,113,2028,0.4090136111111111
Cuba,PWRWND001,113,2029,0.4090136111111111
Cuba,PWRWND001,113,2030,0.4090136111111111
Cuba,PWRWND001,113,2031,0.4090136111111111
Cuba,PWRWND001,113,2032,0.4090136111111111
Cuba,PWRWND001,113,2033,0.4090136111111111
Cuba,PWRWND001,113,2034,0.4090136111111111
Cuba,PWRWND001,113,2035,0.4090136111111111
Cuba,PWRWND001,113,2036,0.4090136111111111
Cuba,PWRWND001,113,2037,0.4090136111111111
Cuba,PWRWND001,113,2038,0.4090136111111111
Cuba,PWRWND001,113,2039,0.4090136111111111
Cuba,PWRWND001,113,2040,0.4090136111111111
Cuba,PWRWND001,113,2041,0.4090136111111111
Cuba,PWRWND001,113,2042,0.4090136111111111
Cuba,PWRWND001,113,2043,0.4090136111111111
Cuba,PWRWND001,113,2044,0.4090136111111111
Cuba,PWRWND001,113,2045,0.4090136111111111
Cuba,PWRWND001,113,2046,0.4090136111111111
Cuba,PWRWND001,113,2047,0.4090136111111111
Cuba,PWRWND001,113,2048,0.4090136111111111
Cuba,PWRWND001,113,2049,0.4090136111111111
Cuba,PWRWND001,113,2050,0.4090136111111111
Cuba,PWRWND001,114,2019,0.3606842962962963
Cuba,PWRWND001,114,2020,0.3606842962962963
Cuba,PWRWND001,114,2021,0.3606842962962963
Cuba,PWRWND001,114,2022,0.3606842962962963
Cuba,PWRWND001,114,2023,0.3606842962962963
Cuba,PWRWND001,114,2024,0.3606842962962963
Cuba,PWRWND001,114,2025,0.3606842962962963
Cuba,PWRWND001,114,2026,0.3606842962962963
Cuba,PWRWND001,114,2027,0.3606842962962963
Cuba,PWRWND001,114,2028,0.3606842962962963
Cuba,PWRWND001,114,2029,0.3606842962962963
Cuba,PWRWND001,114,2030,0.3606842962962963
Cuba,PWRWND001,114,2031,0.3606842962962963
Cuba,PWRWND001,114,2032,0.3606842962962963
Cuba,PWRWND001,114,2033,0.3606842962962963
Cuba,PWRWND001,114,2034,0.3606842962962963
Cuba,PWRWND001,114,2035,0.3606842962962963
Cuba,PWRWND001,114,2036,0.3606842962962963
Cuba,PWRWND001,114,2037,0.3606842962962963
Cuba,PWRWND001,114,2038,0.3606842962962963
Cuba,PWRWND001,114,2039,0.3606842962962963
Cuba,PWRWND001,114,2040,0.3606842962962963
Cuba,PWRWND001,114,2041,0.3606842962962963
Cuba,PWRWND001,114,2042,0.3606842962962963
Cuba,PWRWND001,114,2043,0.3606842962962963
Cuba,PWRWND001,114,2044,0.3606842962962963
Cuba,PWRWND001,114,2045,0.3606842962962963
Cuba,PWRWND001,114,2046,0.3606842962962963
Cuba,PWRWND001,114,2047,0.3606842962962963
Cuba,PWRWND001,114,2048,0.3606842962962963
Cuba,PWRWND001,114,2049,0.3606842962962963
Cuba,PWRWND001,114,2050,0.3606842962962963
Cuba,PWRWND001,115,2019,0.3557241111111111
Cuba,PWRWND001,115,2020,0.3557241111111111
Cuba,PWRWND001,115,2021,0.3557241111111111
Cuba,PWRWND001,115,2022,0.3557241111111111
Cuba,PWRWND001,115,2023,0.3557241111111111
Cuba,PWRWND001,115,2024,0.3557241111111111
Cuba,PWRWND001,115,2025,0.3557241111111111
Cuba,PWRWND001,115,2026,0.3557241111111111
Cuba,PWRWND001,115,2027,0.3557241111111111
Cuba,PWRWND001,115,2028,0.3557241111111111
Cuba,PWRWND001,115,2029,0.3557241111111111
Cuba,PWRWND001,115,2030,0.3557241111111111
Cuba,PWRWND001,115,2031,0.3557241111111111
Cuba,PWRWND001,115,2032,0.3557241111111111
Cuba,PWRWND001,115,2033,0.3557241111111111
Cuba,PWRWND001,115,2034,0.3557241111111111
Cuba,PWRWND001,115,2035,0.3557241111111111
Cuba,PWRWND001,115,2036,0.3557241111111111
Cuba,PWRWND001,115,2037,0.3557241111111111
Cuba,PWRWND001,115,2038,0.3557241111111111
Cuba,PWRWND001,115,2039,0.3557241111111111
Cuba,PWRWND001,115,2040,0.3557241111111111
Cuba,PWRWND001,115,2041,0.3557241111111111
Cuba,PWRWND001,115,2042,0.3557241111111111
Cuba,PWRWND001,115,2043,0.3557241111111111
Cuba,PWRWND001,115,2044,0.3557241111111111
Cuba,PWRWND001,115,2045,0.3557241111111111
Cuba,PWRWND001,115,2046,0.3557241111111111
Cuba,PWRWND001,115,2047,0.3557241111111111
Cuba,PWRWND001,115,2048,0.3557241111111111
Cuba,PWRWND001,115,2049,0.3557241111111111
Cuba,PWRWND001,115,2050,0.3557241111111111
Cuba,PWRWND001,116,2019,0.3589593333333334
Cuba,PWRWND001,116,2020,0.3589593333333334
Cuba,PWRWND001,116,2021,0.3589593333333334
Cuba,PWRWND001,116,2022,0.3589593333333334
Cuba,PWRWND001,116,2023,0.3589593333333334
Cuba,PWRWND001,116,2024,0.3589593333333334
Cuba,PWRWND001,116,2025,0.3589593333333334
Cuba,PWRWND001,116,2026,0.3589593333333334
Cuba,PWRWND001,116,2027,0.3589593333333334
Cuba,PWRWND001,116,2028,0.3589593333333334
Cuba,PWRWND001,116,2029,0.3589593333333334
Cuba,PWRWND001,116,2030,0.3589593333333334
Cuba,PWRWND001,116,2031,0.3589593333333334
Cuba,PWRWND001,116,2032,0.3589593333333334
Cuba,PWRWND001,116,2033,0.3589593333333334
Cuba,PWRWND001,116,2034,0.3589593333333334
Cuba,PWRWND001,116,2035,0.3589593333333334
Cuba,PWRWND001,116,2036,0.3589593333333334
Cuba,PWRWND001,116,2037,0.3589593333333334
Cuba,PWRWND001,116,2038,0.3589593333333334
Cuba,PWRWND001,116,2039,0.3589593333333334
Cuba,PWRWND001,116,2040,0.3589593333333334
Cuba,PWRWND001,116,2041,0.3589593333333334
Cuba,PWRWND001,116,2042,0.3589593333333334
Cuba,PWRWND001,116,2043,0.3589593333333334
Cuba,PWRWND001,116,2044,0.3589593333333334
Cuba,PWRWND001,116,2045,0.3589593333333334
Cuba,PWRWND001,116,2046,0.3589593333333334
Cuba,PWRWND001,116,2047,0.3589593333333334
Cuba,PWRWND001,116,2048,0.3589593333333334
Cuba,PWRWND001,116,2049,0.3589593333333334
Cuba,PWRWND001,116,2050,0.3589593333333334
Cuba,PWRWND001,117,2019,0.3815820555555556
Cuba,PWRWND001,117,2020,0.3815820555555556
Cuba,PWRWND001,117,2021,0.3815820555555556
Cuba,PWRWND001,117,2022,0.3815820555555556
Cuba,PWRWND001,117,2023,0.3815820555555556
Cuba,PWRWND001,117,2024,0.3815820555555556
Cuba,PWRWND001,117,2025,0.3815820555555556
Cuba,PWRWND001,117,2026,0.3815820555555556
Cuba,PWRWND001,117,2027,0.3815820555555556
Cuba,PWRWND001,117,2028,0.3815820555555556
Cuba,PWRWND001,117,2029,0.3815820555555556
Cuba,PWRWND001,117,2030,0.3815820555555556
Cuba,PWRWND001,117,2031,0.3815820555555556
Cuba,PWRWND001,117,2032,0.3815820555555556
Cuba,PWRWND001,117,2033,0.3815820555555556
Cuba,PWRWND001,117,2034,0.3815820555555556
Cuba,PWRWND001,117,2035,0.3815820555555556
Cuba,PWRWND001,117,2036,0.3815820555555556
Cuba,PWRWND001,117,2037,0.3815820555555556
Cuba,PWRWND001,117,2038,0.3815820555555556
Cuba,PWRWND001,117,2039,0.3815820555555556
Cuba,PWRWND001,117,2040,0.3815820555555556
Cuba,PWRWND001,117,2041,0.3815820555555556
Cuba,PWRWND001,117,2042,0.3815820555555556
Cuba,PWRWND001,117,2043,0.3815820555555556
Cuba,PWRWND001,117,2044,0.3815820555555556
Cuba,PWRWND001,117,2045,0.3815820555555556
Cuba,PWRWND001,117,2046,0.3815820555555556
Cuba,PWRWND001,117,2047,0.3815820555555556
Cuba,PWRWND001,117,2048,0.3815820555555556
Cuba,PWRWND001,117,2049,0.3815820555555556
Cuba,PWRWND001,117,2050,0.3815820555555556
Cuba,PWRWND001,118,2019,0.4444342222222222
Cuba,PWRWND001,118,2020,0.4444342222222222
Cuba,PWRWND001,118,2021,0.4444342222222222
Cuba,PWRWND001,118,2022,0.4444342222222222
Cuba,PWRWND001,118,2023,0.4444342222222222
Cuba,PWRWND001,118,2024,0.4444342222222222
Cuba,PWRWND001,118,2025,0.4444342222222222
Cuba,PWRWND001,118,2026,0.4444342222222222
Cuba,PWRWND001,118,2027,0.4444342222222222
Cuba,PWRWND001,118,2028,0.4444342222222222
Cuba,PWRWND001,118,2029,0.4444342222222222
Cuba,PWRWND001,118,2030,0.4444342222222222
Cuba,PWRWND001,118,2031,0.4444342222222222
Cuba,PWRWND001,118,2032,0.4444342222222222
Cuba,PWRWND001,118,2033,0.4444342222222222
Cuba,PWRWND001,118,2034,0.4444342222222222
Cuba,PWRWND001,118,2035,0.4444342222222222
Cuba,PWRWND001,118,2036,0.4444342222222222
Cuba,PWRWND001,118,2037,0.4444342222222222
Cuba,PWRWND001,118,2038,0.4444342222222222
Cuba,PWRWND001,118,2039,0.4444342222222222
Cuba,PWRWND001,118,2040,0.4444342222222222
Cuba,PWRWND001,118,2041,0.4444342222222222
Cuba,PWRWND001,118,2042,0.4444342222222222
Cuba,PWRWND001,118,2043,0.4444342222222222
Cuba,PWRWND001,118,2044,0.4444342222222222
Cuba,PWRWND001,118,2045,0.4444342222222222
Cuba,PWRWND001,118,2046,0.4444342222222222
Cuba,PWRWND001,118,2047,0.4444342222222222
Cuba,PWRWND001,118,2048,0.4444342222222222
Cuba,PWRWND001,118,2049,0.4444342222222222
Cuba,PWRWND001,118,2050,0.4444342222222222
Cuba,PWRWND001,121,2019,0.4851581777777778
Cuba,PWRWND001,121,2020,0.4851581777777778
Cuba,PWRWND001,121,2021,0.4851581777777778
Cuba,PWRWND001,121,2022,0.4851581777777778
Cuba,PWRWND001,121,2023,0.4851581777777778
Cuba,PWRWND001,121,2024,0.4851581777777778
Cuba,PWRWND001,121,2025,0.4851581777777778
Cuba,PWRWND001,121,2026,0.4851581777777778
Cuba,PWRWND001,121,2027,0.4851581777777778
Cuba,PWRWND001,121,2028,0.4851581777777778
Cuba,PWRWND001,121,2029,0.4851581777777778
Cuba,PWRWND001,121,2030,0.4851581777777778
Cuba,PWRWND001,121,2031,0.4851581777777778
Cuba,PWRWND001,121,2032,0.4851581777777778
Cuba,PWRWND001,121,2033,0.4851581777777778
Cuba,PWRWND001,121,2034,0.4851581777777778
Cuba,PWRWND001,121,2035,0.4851581777777778
Cuba,PWRWND001,121,2036,0.4851581777777778
Cuba,PWRWND001,121,2037,0.4851581777777778
Cuba,PWRWND001,121,2038,0.4851581777777778
Cuba,PWRWND001,121,2039,0.4851581777777778
Cuba,PWRWND001,121,2040,0.4851581777777778
Cuba,PWRWND001,121,2041,0.4851581777777778
Cuba,PWRWND001,121,2042,0.4851581777777778
Cuba,PWRWND001,121,2043,0.4851581777777778
Cuba,PWRWND001,121,2044,0.4851581777777778
Cuba,PWRWND001,121,2045,0.4851581777777778
Cuba,PWRWND001,121,2046,0.4851581777777778
Cuba,PWRWND001,121,2047,0.4851581777777778
Cuba,PWRWND001,121,2048,0.4851581777777778
Cuba,PWRWND001,121,2049,0.4851581777777778
Cuba,PWRWND001,121,2050,0.4851581777777778
Cuba,PWRWND001,122,2019,0.5032902518518519
Cuba,PWRWND001,122,2020,0.5032902518518519
Cuba,PWRWND001,122,2021,0.5032902518518519
Cuba,PWRWND001,122,2022,0.5032902518518519
Cuba,PWRWND001,122,2023,0.5032902518518519
Cuba,PWRWND001,122,2024,0.5032902518518519
Cuba,PWRWND001,122,2025,0.5032902518518519
Cuba,PWRWND001,122,2026,0.5032902518518519
Cuba,PWRWND001,122,2027,0.5032902518518519
Cuba,PWRWND001,122,2028,0.5032902518518519
Cuba,PWRWND001,122,2029,0.5032902518518519
Cuba,PWRWND001,122,2030,0.5032902518518519
Cuba,PWRWND001,122,2031,0.5032902518518519
Cuba,PWRWND001,122,2032,0.5032902518518519
Cuba,PWRWND001,122,2033,0.5032902518518519
Cuba,PWRWND001,122,2034,0.5032902518518519
Cuba,PWRWND001,122,2035,0.5032902518518519
Cuba,PWRWND001,122,2036,0.5032902518518519
Cuba,PWRWND001,122,2037,0.5032902518518519
Cuba,PWRWND001,122,2038,0.5032902518518519
Cuba,PWRWND001,122,2039,0.5032902518518519
Cuba,PWRWND001,122,2040,0.5032902518518519
Cuba,PWRWND001,122,2041,0.5032902518518519
Cuba,PWRWND001,122,2042,0.5032902518518519
Cuba,PWRWND001,122,2043,0.5032902518518519
Cuba,PWRWND001,122,2044,0.5032902518518519
Cuba,PWRWND001,122,2045,0.5032902518518519
Cuba,PWRWND001,122,2046,0.5032902518518519
Cuba,PWRWND001,122,2047,0.5032902518518519
Cuba,PWRWND001,122,2048,0.5032902518518519
Cuba,PWRWND001,122,2049,0.5032902518518519
Cuba,PWRWND001,122,2050,0.5032902518518519
Cuba,PWRWND001,123,2019,0.5011716111111111
Cuba,PWRWND001,123,2020,0.5011716111111111
Cuba,PWRWND001,123,2021,0.5011716111111111
Cuba,PWRWND001,123,2022,0.5011716111111111
Cuba,PWRWND001,123,2023,0.5011716111111111
Cuba,PWRWND001,123,2024,0.5011716111111111
Cuba,PWRWND001,123,2025,0.5011716111111111
Cuba,PWRWND001,123,2026,0.5011716111111111
Cuba,PWRWND001,123,2027,0.5011716111111111
Cuba,PWRWND001,123,2028,0.5011716111111111
Cuba,PWRWND001,123,2029,0.5011716111111111
Cuba,PWRWND001,123,2030,0.5011716111111111
Cuba,PWRWND001,123,2031,0.5011716111111111
Cuba,PWRWND001,123,2032,0.5011716111111111
Cuba,PWRWND001,123,2033,0.5011716111111111
Cuba,PWRWND001,123,2034,0.5011716111111111
Cuba,PWRWND001,123,2035,0.5011716111111111
Cuba,PWRWND001,123,2036,0.5011716111111111
Cuba,PWRWND001,123,2037,0.5011716111111111
Cuba,PWRWND001,123,2038,0.5011716111111111
Cuba,PWRWND001,123,2039,0.5011716111111111
Cuba,PWRWND001,123,2040,0.5011716111111111
Cuba,PWRWND001,123,2041,0.5011716111111111
Cuba,PWRWND001,123,2042,0.5011716111111111
Cuba,PWRWND001,123,2043,0.5011716111111111
Cuba,PWRWND001,123,2044,0.5011716111111111
Cuba,PWRWND001,123,2045,0.5011716111111111
Cuba,PWRWND001,123,2046,0.5011716111111111
Cuba,PWRWND001,123,2047,0.5011716111111111
Cuba,PWRWND001,123,2048,0.5011716111111111
Cuba,PWRWND001,123,2049,0.5011716111111111
Cuba,PWRWND001,123,2050,0.5011716111111111
Cuba,PWRWND001,124,2019,0.4917172469135803
Cuba,PWRWND001,124,2020,0.4917172469135803
Cuba,PWRWND001,124,2021,0.4917172469135803
Cuba,PWRWND001,124,2022,0.4917172469135803
Cuba,PWRWND001,124,2023,0.4917172469135803
Cuba,PWRWND001,124,2024,0.4917172469135803
Cuba,PWRWND001,124,2025,0.4917172469135803
Cuba,PWRWND001,124,2026,0.4917172469135803
Cuba,PWRWND001,124,2027,0.4917172469135803
Cuba,PWRWND001,124,2028,0.4917172469135803
Cuba,PWRWND001,124,2029,0.4917172469135803
Cuba,PWRWND001,124,2030,0.4917172469135803
Cuba,PWRWND001,124,2031,0.4917172469135803
Cuba,PWRWND001,124,2032,0.4917172469135803
Cuba,PWRWND001,124,2033,0.4917172469135803
Cuba,PWRWND001,124,2034,0.4917172469135803
Cuba,PWRWND001,124,2035,0.4917172469135803
Cuba,PWRWND001,124,2036,0.4917172469135803
Cuba,PWRWND001,124,2037,0.4917172469135803
Cuba,PWRWND001,124,2038,0.4917172469135803
Cuba,PWRWND001,124,2039,0.4917172469135803
Cuba,PWRWND001,124,2040,0.4917172469135803
Cuba,PWRWND001,124,2041,0.4917172469135803
Cuba,PWRWND001,124,2042,0.4917172469135803
Cuba,PWRWND001,124,2043,0.4917172469135803
Cuba,PWRWND001,124,2044,0.4917172469135803
Cuba,PWRWND001,124,2045,0.4917172469135803
Cuba,PWRWND001,124,2046,0.4917172469135803
Cuba,PWRWND001,124,2047,0.4917172469135803
Cuba,PWRWND001,124,2048,0.4917172469135803
Cuba,PWRWND001,124,2049,0.4917172469135803
Cuba,PWRWND001,124,2050,0.4917172469135803
Cuba,PWRWND001,125,2019,0.4908450555555555
Cuba,PWRWND001,125,2020,0.4908450555555555
Cuba,PWRWND001,125,2021,0.4908450555555555
Cuba,PWRWND001,125,2022,0.4908450555555555
Cuba,PWRWND001,125,2023,0.4908450555555555
Cuba,PWRWND001,125,2024,0.4908450555555555
Cuba,PWRWND001,125,2025,0.4908450555555555
Cuba,PWRWND001,125,2026,0.4908450555555555
Cuba,PWRWND001,125,2027,0.4908450555555555
Cuba,PWRWND001,125,2028,0.4908450555555555
Cuba,PWRWND001,125,2029,0.4908450555555555
Cuba,PWRWND001,125,2030,0.4908450555555555
Cuba,PWRWND001,125,2031,0.4908450555555555
Cuba,PWRWND001,125,2032,0.4908450555555555
Cuba,PWRWND001,125,2033,0.4908450555555555
Cuba,PWRWND001,125,2034,0.4908450555555555
Cuba,PWRWND001,125,2035,0.4908450555555555
Cuba,PWRWND001,125,2036,0.4908450555555555
Cuba,PWRWND001,125,2037,0.4908450555555555
Cuba,PWRWND001,125,2038,0.4908450555555555
Cuba,PWRWND001,125,2039,0.4908450555555555
Cuba,PWRWND001,125,2040,0.4908450555555555
Cuba,PWRWND001,125,2041,0.4908450555555555
Cuba,PWRWND001,125,2042,0.4908450555555555
Cuba,PWRWND001,125,2043,0.4908450555555555
Cuba,PWRWND001,125,2044,0.4908450555555555
Cuba,PWRWND001,125,2045,0.4908450555555555
Cuba,PWRWND001,125,2046,0.4908450555555555
Cuba,PWRWND001,125,2047,0.4908450555555555
Cuba,PWRWND001,125,2048,0.4908450555555555
Cuba,PWRWND001,125,2049,0.4908450555555555
Cuba,PWRWND001,125,2050,0.4908450555555555
Cuba,PWRWND001,126,2019,0.4847843950617284
Cuba,PWRWND001,126,2020,0.4847843950617284
Cuba,PWRWND001,126,2021,0.4847843950617284
Cuba,PWRWND001,126,2022,0.4847843950617284
Cuba,PWRWND001,126,2023,0.4847843950617284
Cuba,PWRWND001,126,2024,0.4847843950617284
Cuba,PWRWND001,126,2025,0.4847843950617284
Cuba,PWRWND001,126,2026,0.4847843950617284
Cuba,PWRWND001,126,2027,0.4847843950617284
Cuba,PWRWND001,126,2028,0.4847843950617284
Cuba,PWRWND001,126,2029,0.4847843950617284
Cuba,PWRWND001,126,2030,0.4847843950617284
Cuba,PWRWND001,126,2031,0.4847843950617284
Cuba,PWRWND001,126,2032,0.4847843950617284
Cuba,PWRWND001,126,2033,0.4847843950617284
Cuba,PWRWND001,126,2034,0.4847843950617284
Cuba,PWRWND001,126,2035,0.4847843950617284
Cuba,PWRWND001,126,2036,0.4847843950617284
Cuba,PWRWND001,126,2037,0.4847843950617284
Cuba,PWRWND001,126,2038,0.4847843950617284
Cuba,PWRWND001,126,2039,0.4847843950617284
Cuba,PWRWND001,126,2040,0.4847843950617284
Cuba,PWRWND001,126,2041,0.4847843950617284
Cuba,PWRWND001,126,2042,0.4847843950617284
Cuba,PWRWND001,126,2043,0.4847843950617284
Cuba,PWRWND001,126,2044,0.4847843950617284
Cuba,PWRWND001,126,2045,0.4847843950617284
Cuba,PWRWND001,126,2046,0.4847843950617284
Cuba,PWRWND001,126,2047,0.4847843950617284
Cuba,PWRWND001,126,2048,0.4847843950617284
Cuba,PWRWND001,126,2049,0.4847843950617284
Cuba,PWRWND001,126,2050,0.4847843950617284
Cuba,PWRWND001,127,2019,0.4827600555555556
Cuba,PWRWND001,127,2020,0.4827600555555556
Cuba,PWRWND001,127,2021,0.4827600555555556
Cuba,PWRWND001,127,2022,0.4827600555555556
Cuba,PWRWND001,127,2023,0.4827600555555556
Cuba,PWRWND001,127,2024,0.4827600555555556
Cuba,PWRWND001,127,2025,0.4827600555555556
Cuba,PWRWND001,127,2026,0.4827600555555556
Cuba,PWRWND001,127,2027,0.4827600555555556
Cuba,PWRWND001,127,2028,0.4827600555555556
Cuba,PWRWND001,127,2029,0.4827600555555556
Cuba,PWRWND001,127,2030,0.4827600555555556
Cuba,PWRWND001,127,2031,0.4827600555555556
Cuba,PWRWND001,127,2032,0.4827600555555556
Cuba,PWRWND001,127,2033,0.4827600555555556
Cuba,PWRWND001,127,2034,0.4827600555555556
Cuba,PWRWND001,127,2035,0.4827600555555556
Cuba,PWRWND001,127,2036,0.4827600555555556
Cuba,PWRWND001,127,2037,0.4827600555555556
Cuba,PWRWND001,127,2038,0.4827600555555556
Cuba,PWRWND001,127,2039,0.4827600555555556
Cuba,PWRWND001,127,2040,0.4827600555555556
Cuba,PWRWND001,127,2041,0.4827600555555556
Cuba,PWRWND001,127,2042,0.4827600555555556
Cuba,PWRWND001,127,2043,0.4827600555555556
Cuba,PWRWND001,127,2044,0.4827600555555556
Cuba,PWRWND001,127,2045,0.4827600555555556
Cuba,PWRWND001,127,2046,0.4827600555555556
Cuba,PWRWND001,127,2047,0.4827600555555556
Cuba,PWRWND001,127,2048,0.4827600555555556
Cuba,PWRWND001,127,2049,0.4827600555555556
Cuba,PWRWND001,127,2050,0.4827600555555556
Cuba,PWRWND001,128,2019,0.4962008333333334
Cuba,PWRWND001,128,2020,0.4962008333333334
Cuba,PWRWND001,128,2021,0.4962008333333334
Cuba,PWRWND001,128,2022,0.4962008333333334
Cuba,PWRWND001,128,2023,0.4962008333333334
Cuba,PWRWND001,128,2024,0.4962008333333334
Cuba,PWRWND001,128,2025,0.4962008333333334
Cuba,PWRWND001,128,2026,0.4962008333333334
Cuba,PWRWND001,128,2027,0.4962008333333334
Cuba,PWRWND001,128,2028,0.4962008333333334
Cuba,PWRWND001,128,2029,0.4962008333333334
Cuba,PWRWND001,128,2030,0.4962008333333334
Cuba,PWRWND001,128,2031,0.4962008333333334
Cuba,PWRWND001,128,2032,0.4962008333333334
Cuba,PWRWND001,128,2033,0.4962008333333334
Cuba,PWRWND001,128,2034,0.4962008333333334
Cuba,PWRWND001,128,2035,0.4962008333333334
Cuba,PWRWND001,128,2036,0.4962008333333334
Cuba,PWRWND001,128,2037,0.4962008333333334
Cuba,PWRWND001,128,2038,0.4962008333333334
Cuba,PWRWND001,128,2039,0.4962008333333334
Cuba,PWRWND001,128,2040,0.4962008333333334
Cuba,PWRWND001,128,2041,0.4962008333333334
Cuba,PWRWND001,128,2042,0.4962008333333334
Cuba,PWRWND001,128,2043,0.4962008333333334
Cuba,PWRWND001,128,2044,0.4962008333333334
Cuba,PWRWND001,128,2045,0.4962008333333334
Cuba,PWRWND001,128,2046,0.4962008333333334
Cuba,PWRWND001,128,2047,0.4962008333333334
Cuba,PWRWND001,128,2048,0.4962008333333334
Cuba,PWRWND001,128,2049,0.4962008333333334
Cuba,PWRWND001,128,2050,0.4962008333333334
Cuba,PWRWND001,211,2019,0.4177768
Cuba,PWRWND001,211,2020,0.4177768
Cuba,PWRWND001,211,2021,0.4177768
Cuba,PWRWND001,211,2022,0.4177768
Cuba,PWRWND001,211,2023,0.4177768
Cuba,PWRWND001,211,2024,0.4177768
Cuba,PWRWND001,211,2025,0.4177768
Cuba,PWRWND001,211,2026,0.4177768
Cuba,PWRWND001,211,2027,0.4177768
Cuba,PWRWND001,211,2028,0.4177768
Cuba,PWRWND001,211,2029,0.4177768
Cuba,PWRWND001,211,2030,0.4177768
Cuba,PWRWND001,211,2031,0.4177768
Cuba,PWRWND001,211,2032,0.4177768
Cuba,PWRWND001,211,2033,0.4177768
Cuba,PWRWND001,211,2034,0.4177768
Cuba,PWRWND001,211,2035,0.4177768
Cuba,PWRWND001,211,2036,0.4177768
Cuba,PWRWND001,211,2037,0.4177768
Cuba,PWRWND001,211,2038,0.4177768
Cuba,PWRWND001,211,2039,0.4177768
Cuba,PWRWND001,211,2040,0.4177768
Cuba,PWRWND001,211,2041,0.4177768
Cuba,PWRWND001,211,2042,0.4177768
Cuba,PWRWND001,211,2043,0.4177768
Cuba,PWRWND001,211,2044,0.4177768
Cuba,PWRWND001,211,2045,0.4177768
Cuba,PWRWND001,211,2046,0.4177768
