REGION,TIMESLICE,FUEL,YEAR,value
Atlantis,ID,EL_Residential,2027,2.2466706658668265
Atlantis,ID,EL_Residential,2028,2.2934613077384522
Atlantis,ID,EL_Residential,2029,2.345290941811638
Atlantis,ID,EL_Residential,2030,2.4014397120575883
Atlantis,ID,EL_Residential,2031,2.4611877624475107
Atlantis,ID,EL_Residential,2032,2.521655668866227
Atlantis,ID,EL_Residential,2033,2.583563287342532
Atlantis,ID,EL_Residential,2034,2.6461907618476306
Atlantis,ID,EL_Residential,2035,2.7088182363527293
Atlantis,ID,EL_Residential,2036,2.7750449910017996
Atlantis,ID,EL_Residential,2037,2.8448710257948413
Atlantis,ID,EL_Residential,2038,2.918296340731854
Atlantis,ID,EL_Residential,2039,2.9953209358128374
Atlantis,ID,EL_Residential,2040,3.0759448110377927
Atlantis,ID,EL_Transport,2014,0.47222555488902224
Atlantis,ID,EL_Transport,2015,0.4741451709658069
Atlantis,ID,EL_Transport,2016,0.48566286742651477
Atlantis,ID,EL_Transport,2017,0.4991001799640073
Atlantis,ID,EL_Transport,2018,0.5182963407318537
Atlantis,ID,EL_Transport,2019,0.5355728854229155
Atlantis,ID,EL_Transport,2020,0.5528494301139772
Atlantis,ID,EL_Transport,2021,0.5720455908818237
Atlantis,ID,EL_Transport,2022,0.5931613677264548
Atlantis,ID,EL_Transport,2023,0.6161967606478705
Atlantis,ID,EL_Transport,2024,0.629634073185363
Atlantis,ID,EL_Transport,2025,0.6411517696460709
Atlantis,ID,EL_Transport,2026,0.6526694661067788
Atlantis,ID,EL_Transport,2027,0.6661067786442711
Atlantis,ID,EL_Transport,2028,0.6795440911817636
Atlantis,ID,EL_Transport,2029,0.6949010197960408
Atlantis,ID,EL_Transport,2030,0.7121775644871027
Atlantis,ID,EL_Transport,2031,0.7294541091781644
Atlantis,ID,EL_Transport,2032,0.7467306538692262
Atlantis,ID,EL_Transport,2033,0.7659268146370727
Atlantis,ID,EL_Transport,2034,0.7832033593281343
Atlantis,ID,EL_Transport,2035,0.8023995200959808
Atlantis,ID,EL_Transport,2036,0.8215956808638273
Atlantis,ID,EL_Transport,2037,0.8427114577084583
Atlantis,ID,EL_Transport,2038,0.8638272345530895
Atlantis,ID,EL_Transport,2039,0.8868626274745052
Atlantis,ID,EL_Transport,2040,0.9118176364727055
Atlantis,ID,EL_Services,2014,2.39880023995201
Atlantis,ID,EL_Services,2015,2.4097180563887224
Atlantis,ID,EL_Services,2016,2.4627474505098985
Atlantis,ID,EL_Services,2017,2.5376124775044993
Atlantis,ID,EL_Services,2018,2.628074385122976
Atlantis,ID,EL_Services,2019,2.7185362927414523
Atlantis,ID,EL_Services,2020,2.8043191361727655
Atlantis,ID,EL_Services,2021,2.9056988602279548
Atlantis,ID,EL_Services,2022,3.0117576484703066
Atlantis,ID,EL_Services,2023,3.1256148770245957
Atlantis,ID,EL_Services,2024,3.2004799040191965
Atlantis,ID,EL_Services,2025,3.2566286742651473
Atlantis,ID,EL_Services,2026,3.3158968206358734
Atlantis,ID,EL_Services,2027,3.379844031193761
Atlantis,ID,EL_Services,2028,3.4500299940012007
Atlantis,ID,EL_Services,2029,3.528014397120576
Atlantis,ID,EL_Services,2030,3.6137972405518903
Atlantis,ID,EL_Services,2031,3.7042591481703666
Atlantis,ID,EL_Services,2032,3.794721055788843
Atlantis,ID,EL_Services,2033,3.8867426514697065
Atlantis,ID,EL_Services,2034,3.9803239352129576
Atlantis,ID,EL_Services,2035,4.075464907018596
Atlantis,ID,EL_Services,2036,4.175284943011398
Atlantis,ID,EL_Services,2037,4.279784043191363
Atlantis,ID,EL_Services,2038,4.390521895620876
Atlantis,ID,EL_Services,2039,4.505938812237552
Atlantis,ID,EL_Services,2040,4.627594481103779
Atlantis,IN,HF,2014,0.0
Atlantis,IN,HF,2015,0.0
Atlantis,IN,HF,2016,0.0
Atlantis,IN,HF,2017,0.0
Atlantis,IN,HF,2018,0.0
Atlantis,IN,HF,2019,0.0
Atlantis,IN,HF,2020,0.0
Atlantis,IN,HF,2021,0.0
Atlantis,IN,HF,2022,0.0
Atlantis,IN,HF,2023,0.0
Atlantis,IN,HF,2024,0.0
Atlantis,IN,HF,2025,0.0
Atlantis,IN,HF,2026,0.0
Atlantis,IN,HF,2027,0.0
Atlantis,IN,HF,2028,0.0
Atlantis,IN,HF,2029,0.0
Atlantis,IN,HF,2030,0.0
Atlantis,IN,HF,2031,0.0
Atlantis,IN,HF,2032,0.0
Atlantis,IN,HF,2033,0.0
Atlantis,IN,HF,2034,0.0
Atlantis,IN,HF,2035,0.0
Atlantis,IN,HF,2036,0.0
Atlantis,IN,HF,2037,0.0
Atlantis,IN,HF,2038,0.0
Atlantis,IN,HF,2039,0.0
Atlantis,IN,HF,2040,0.0
Atlantis,IN,DS,2014,0.0
Atlantis,IN,DS,2015,0.0
Atlantis,IN,DS,2016,0.0
Atlantis,IN,DS,2017,0.0
Atlantis,IN,DS,2018,0.0
Atlantis,IN,DS,2019,0.0
Atlantis,IN,DS,2020,0.0
Atlantis,IN,DS,2021,0.0
Atlantis,IN,DS,2022,0.0
Atlantis,IN,DS,2023,0.0
Atlantis,IN,DS,2024,0.0
Atlantis,IN,DS,2025,0.0
Atlantis,IN,DS,2026,0.0
Atlantis,IN,DS,2027,0.0
Atlantis,IN,DS,2028,0.0
Atlantis,IN,DS,2029,0.0
Atlantis,IN,DS,2030,0.0
Atlantis,IN,DS,2031,0.0
Atlantis,IN,DS,2032,0.0
Atlantis,IN,DS,2033,0.0
Atlantis,IN,DS,2034,0.0
Atlantis,IN,DS,2035,0.0
Atlantis,IN,DS,2036,0.0
Atlantis,IN,DS,2037,0.0
Atlantis,IN,DS,2038,0.0
Atlantis,IN,DS,2039,0.0
Atlantis,IN,DS,2040,0.0
Atlantis,IN,NG,2014,0.0
Atlantis,IN,NG,2015,0.0
Atlantis,IN,NG,2016,0.0
Atlantis,IN,NG,2017,0.0
Atlantis,IN,NG,2018,0.0
Atlantis,IN,NG,2019,0.0
Atlantis,IN,NG,2020,0.0
Atlantis,IN,NG,2021,0.0
Atlantis,IN,NG,2022,0.0
Atlantis,IN,NG,2023,0.0
Atlantis,IN,NG,2024,0.0
Atlantis,IN,NG,2025,0.0
Atlantis,IN,NG,2026,0.0
Atlantis,IN,NG,2027,0.0
Atlantis,IN,NG,2028,0.0
Atlantis,IN,NG,2029,0.0
Atlantis,IN,NG,2030,0.0
Atlantis,IN,NG,2031,0.0
Atlantis,IN,NG,2032,0.0
Atlantis,IN,NG,2033,0.0
Atlantis,IN,NG,2034,0.0
Atlantis,IN,NG,2035,0.0
Atlantis,IN,NG,2036,0.0
Atlantis,IN,NG,2037,0.0
Atlantis,IN,NG,2038,0.0
Atlantis,IN,NG,2039,0.0
Atlantis,IN,NG,2040,0.0
Atlantis,IN,CO,2014,0.0
Atlantis,IN,CO,2015,0.0
Atlantis,IN,CO,2016,0.0
Atlantis,IN,CO,2017,0.0
Atlantis,IN,CO,2018,0.0
Atlantis,IN,CO,2019,0.0
Atlantis,IN,CO,2020,0.0
Atlantis,IN,CO,2021,0.0
Atlantis,IN,CO,2022,0.0
Atlantis,IN,CO,2023,0.0
Atlantis,IN,CO,2024,0.0
Atlantis,IN,CO,2025,0.0
Atlantis,IN,CO,2026,0.0
Atlantis,IN,CO,2027,0.0
Atlantis,IN,CO,2028,0.0
Atlantis,IN,CO,2029,0.0
Atlantis,IN,CO,2030,0.0
Atlantis,IN,CO,2031,0.0
Atlantis,IN,CO,2032,0.0
Atlantis,IN,CO,2033,0.0
Atlantis,IN,CO,2034,0.0
Atlantis,IN,CO,2035,0.0
Atlantis,IN,CO,2036,0.0
Atlantis,IN,CO,2037,0.0
Atlantis,IN,CO,2038,0.0
Atlantis,IN,CO,2039,0.0
Atlantis,IN,CO,2040,0.0
Atlantis,IN,UR,2014,0.0
Atlantis,IN,UR,2015,0.0
Atlantis,IN,UR,2016,0.0
Atlantis,IN,UR,2017,0.0
Atlantis,IN,UR,2018,0.0
Atlantis,IN,UR,2019,0.0
Atlantis,IN,UR,2020,0.0
Atlantis,IN,UR,2021,0.0
Atlantis,IN,UR,2022,0.0
Atlantis,IN,UR,2023,0.0
Atlantis,IN,UR,2024,0.0
Atlantis,IN,UR,2025,0.0
Atlantis,IN,UR,2026,0.0
Atlantis,IN,UR,2027,0.0
Atlantis,IN,UR,2028,0.0
Atlantis,IN,UR,2029,0.0
Atlantis,IN,UR,2030,0.0
Atlantis,IN,UR,2031,0.0
Atlantis,IN,UR,2032,0.0
Atlantis,IN,UR,2033,0.0
Atlantis,IN,UR,2034,0.0
Atlantis,IN,UR,2035,0.0
Atlantis,IN,UR,2036,0.0
Atlantis,IN,UR,2037,0.0
Atlantis,IN,UR,2038,0.0
Atlantis,IN,UR,2039,0.0
Atlantis,IN,UR,2040,0.0
Atlantis,IN,EL_Transmission,2014,0.0
Atlantis,IN,EL_Transmission,2015,0.0
Atlantis,IN,EL_Transmission,2016,0.0
Atlantis,IN,EL_Transmission,2017,0.0
Atlantis,IN,EL_Transmission,2018,0.0
Atlantis,IN,EL_Transmission,2019,0.0
Atlantis,IN,EL_Transmission,2020,0.0
Atlantis,IN,EL_Transmission,2021,0.0
Atlantis,IN,EL_Transmission,2022,0.0
Atlantis,IN,EL_Transmission,2023,0.0
Atlantis,IN,EL_Transmission,2024,0.0
Atlantis,IN,EL_Transmission,2025,0.0
Atlantis,IN,EL_Transmission,2026,0.0
Atlantis,IN,EL_Transmission,2027,0.0
Atlantis,IN,EL_Transmission,2028,0.0
Atlantis,IN,EL_Transmission,2029,0.0
Atlantis,IN,EL_Transmission,2030,0.0
Atlantis,IN,EL_Transmission,2031,0.0
Atlantis,IN,EL_Transmission,2032,0.0
Atlantis,IN,EL_Transmission,2033,0.0
Atlantis,IN,EL_Transmission,2034,0.0
Atlantis,IN,EL_Transmission,2035,0.0
Atlantis,IN,EL_Transmission,2036,0.0
Atlantis,IN,EL_Transmission,2037,0.0
Atlantis,IN,EL_Transmission,2038,0.0
Atlantis,IN,EL_Transmission,2039,0.0
Atlantis,IN,EL_Transmission,2040,0.0
Atlantis,IN,EL_Distribution,2014,0.0
Atlantis,IN,EL_Distribution,2015,0.0
Atlantis,IN,EL_Distribution,2016,0.0
Atlantis,IN,EL_Distribution,2017,0.0
Atlantis,IN,EL_Distribution,2018,0.0
Atlantis,IN,EL_Distribution,2019,0.0
Atlantis,IN,EL_Distribution,2020,0.0
Atlantis,IN,EL_Distribution,2021,0.0
Atlantis,IN,EL_Distribution,2022,0.0
Atlantis,IN,EL_Distribution,2023,0.0
Atlantis,IN,EL_Distribution,2024,0.0
Atlantis,IN,EL_Distribution,2025,0.0
Atlantis,IN,EL_Distribution,2026,0.0
Atlantis,IN,EL_Distribution,2027,0.0
Atlantis,IN,EL_Distribution,2028,0.0
Atlantis,IN,EL_Distribution,2029,0.0
Atlantis,IN,EL_Distribution,2030,0.0
Atlantis,IN,EL_Distribution,2031,0.0
Atlantis,IN,EL_Distribution,2032,0.0
Atlantis,IN,EL_Distribution,2033,0.0
Atlantis,IN,EL_Distribution,2034,0.0
Atlantis,IN,EL_Distribution,2035,0.0
Atlantis,IN,EL_Distribution,2036,0.0
Atlantis,IN,EL_Distribution,2037,0.0
Atlantis,IN,EL_Distribution,2038,0.0
Atlantis,IN,EL_Distribution,2039,0.0
Atlantis,IN,EL_Distribution,2040,0.0
Atlantis,IN,EL_Industry,2014,4.3163385354141655
Atlantis,IN,EL_Industry,2015,4.338391356542617
Atlantis,IN,EL_Industry,2016,4.432617046818727
Atlantis,IN,EL_Industry,2017,4.5649339735894365
Atlantis,IN,EL_Industry,2018,4.729327731092437
Atlantis,IN,EL_Industry,2019,4.89171668667467
Atlantis,IN,EL_Industry,2020,5.04608643457383
Atlantis,IN,EL_Industry,2021,5.228523409363746
Atlantis,IN,EL_Industry,2022,5.4189795918367345
Atlantis,IN,EL_Industry,2023,5.62547418967587
Atlantis,IN,EL_Industry,2024,5.759795918367348
Atlantis,IN,EL_Industry,2025,5.860036014405763
Atlantis,IN,EL_Industry,2026,5.966290516206483
Atlantis,IN,EL_Industry,2027,6.0825690276110445
Atlantis,IN,EL_Industry,2028,6.208871548619449
Atlantis,IN,EL_Industry,2029,6.34920768307323
Atlantis,IN,EL_Industry,2030,6.50357743097239
Atlantis,IN,EL_Industry,2031,6.663961584633854
Atlantis,IN,EL_Industry,2032,6.828355342136855
Atlantis,IN,EL_Industry,2033,6.994753901560625
Atlantis,IN,EL_Industry,2034,7.163157262905162
Atlantis,IN,EL_Industry,2035,7.335570228091236
Atlantis,IN,EL_Industry,2036,7.513997599039616
Atlantis,IN,EL_Industry,2037,7.702448979591837
Atlantis,IN,EL_Industry,2038,7.9009243697479
Atlantis,IN,EL_Industry,2039,8.109423769507803
Atlantis,IN,EL_Industry,2040,8.327947178871549
Atlantis,IN,EL_Residential,2014,2.1262905162064825
Atlantis,IN,EL_Residential,2015,2.136854741896759
Atlantis,IN,EL_Residential,2016,2.1839135654261703
Atlantis,IN,EL_Residential,2017,2.2492196878751503
Atlantis,IN,EL_Residential,2018,2.3298919567827134
Atlantis,IN,EL_Residential,2019,2.4096038415366148
Atlantis,IN,EL_Residential,2020,2.486434573829532
Atlantis,IN,EL_Residential,2021,2.5767106842737095
Atlantis,IN,EL_Residential,2022,2.6698679471788713
Atlantis,IN,EL_Residential,2023,2.771668667466987
Atlantis,IN,EL_Residential,2024,2.837935174069628
Atlantis,IN,EL_Residential,2025,2.8869147659063628
Atlantis,IN,EL_Residential,2026,2.939735894357743
Atlantis,IN,EL_Residential,2027,2.997358943577431
Atlantis,IN,EL_Residential,2028,3.0597839135654263
Atlantis,IN,EL_Residential,2029,3.1289315726290514
Atlantis,IN,EL_Residential,2030,3.2038415366146458
Atlantis,IN,EL_Residential,2031,3.283553421368547
Atlantis,IN,EL_Residential,2032,3.3642256902761103
Atlantis,IN,EL_Residential,2033,3.4468187274909963
Atlantis,IN,EL_Residential,2034,3.530372148859544
Atlantis,IN,EL_Residential,2035,3.613925570228091
Atlantis,IN,EL_Residential,2036,3.7022809123649463
Atlantis,IN,EL_Residential,2037,3.795438175270108
Atlantis,IN,EL_Residential,2038,3.893397358943578
Atlantis,IN,EL_Residential,2039,3.9961584633853535
Atlantis,IN,EL_Residential,2040,4.103721488595438
Atlantis,IN,EL_Transport,2014,0.14765906362545017
Atlantis,IN,EL_Transport,2015,0.1482593037214886
Atlantis,IN,EL_Transport,2016,0.15186074429771912
Atlantis,IN,EL_Transport,2017,0.156062424969988
Atlantis,IN,EL_Transport,2018,0.16206482593037216
Atlantis,IN,EL_Transport,2019,0.16746698679471791
Atlantis,IN,EL_Transport,2020,0.1728691476590636
Atlantis,IN,EL_Transport,2021,0.1788715486194478
Atlantis,IN,EL_Transport,2022,0.18547418967587034
Atlantis,IN,EL_Transport,2023,0.19267707082833135
Atlantis,IN,EL_Transport,2024,0.19687875150060025
Atlantis,IN,EL_Transport,2025,0.20048019207683077
Atlantis,IN,EL_Transport,2026,0.20408163265306123
Atlantis,IN,EL_Transport,2027,0.20828331332533015
Atlantis,IN,EL_Transport,2028,0.21248499399759904
Atlantis,IN,EL_Transport,2029,0.2172869147659064
Atlantis,IN,EL_Transport,2030,0.22268907563025211
Atlantis,IN,EL_Transport,2031,0.22809123649459787
Atlantis,IN,EL_Transport,2032,0.23349339735894362
Atlantis,IN,EL_Transport,2033,0.23949579831932777
Atlantis,IN,EL_Transport,2034,0.2448979591836735
Atlantis,IN,EL_Transport,2035,0.25090036014405764
Atlantis,IN,EL_Transport,2036,0.2569027611044418
Atlantis,IN,EL_Transport,2037,0.2635054021608644
Atlantis,IN,EL_Transport,2038,0.27010804321728693
Atlantis,IN,EL_Transport,2039,0.2773109243697479
Atlantis,IN,EL_Transport,2040,0.2851140456182473
Atlantis,IN,EL_Services,2014,1.292436974789916
Atlantis,IN,EL_Services,2015,1.2983193277310925
Atlantis,IN,EL_Services,2016,1.326890756302521
Atlantis,IN,EL_Services,2017,1.3672268907563025
Atlantis,IN,EL_Services,2018,1.415966386554622
Atlantis,IN,EL_Services,2019,1.4647058823529415
Atlantis,IN,EL_Services,2020,1.5109243697478996
Atlantis,IN,EL_Services,2021,1.565546218487395
Atlantis,IN,EL_Services,2022,1.6226890756302523
Atlantis,IN,EL_Services,2023,1.6840336134453784
Atlantis,IN,EL_Services,2024,1.72436974789916
Atlantis,IN,EL_Services,2025,1.754621848739496
Atlantis,IN,EL_Services,2026,1.7865546218487396
Atlantis,IN,EL_Services,2027,1.8210084033613445
Atlantis,IN,EL_Services,2028,1.8588235294117652
Atlantis,IN,EL_Services,2029,1.900840336134454
Atlantis,IN,EL_Services,2030,1.9470588235294122
Atlantis,IN,EL_Services,2031,1.9957983193277313
Atlantis,IN,EL_Services,2032,2.0445378151260507
Atlantis,IN,EL_Services,2033,2.0941176470588236
Atlantis,IN,EL_Services,2034,2.144537815126051
Atlantis,IN,EL_Services,2035,2.1957983193277313
Atlantis,IN,EL_Services,2036,2.2495798319327736
Atlantis,IN,EL_Services,2037,2.3058823529411767
Atlantis,IN,EL_Services,2038,2.365546218487395
Atlantis,IN,EL_Services,2039,2.4277310924369746
Atlantis,IN,EL_Services,2040,2.4932773109243698
Atlantis,SD,HF,2014,0.0
Atlantis,SD,HF,2015,0.0
Atlantis,SD,HF,2016,0.0
Atlantis,SD,HF,2017,0.0
Atlantis,SD,HF,2018,0.0
Atlantis,SD,HF,2019,0.0
Atlantis,SD,HF,2020,0.0
Atlantis,SD,HF,2021,0.0
Atlantis,SD,HF,2022,0.0
Atlantis,SD,HF,2023,0.0
Atlantis,SD,HF,2024,0.0
Atlantis,SD,HF,2025,0.0
Atlantis,SD,HF,2026,0.0
Atlantis,SD,HF,2027,0.0
Atlantis,SD,HF,2028,0.0
Atlantis,SD,HF,2029,0.0
