REGION,TECHNOLOGY,FUEL,YEAR,value
Atlantis,DSGC,NG,2027,0.0
Atlantis,DSGC,NG,2028,0.0
Atlantis,DSGC,NG,2029,0.0
Atlantis,DSGC,NG,2030,0.0
Atlantis,DSGC,NG,2031,0.0
Atlantis,DSGC,NG,2032,0.0
Atlantis,DSGC,NG,2033,0.0
Atlantis,DSGC,NG,2034,0.0
Atlantis,DSGC,NG,2035,0.0
Atlantis,DSGC,NG,2036,0.0
Atlantis,DSGC,NG,2037,0.0
Atlantis,DSGC,NG,2038,0.0
Atlantis,DSGC,NG,2039,0.0
Atlantis,DSGC,NG,2040,0.0
Atlantis,DSGC,CO,2014,0.0
Atlantis,DSGC,CO,2015,0.0
Atlantis,DSGC,CO,2016,0.0
Atlantis,DSGC,CO,2017,0.0
Atlantis,DSGC,CO,2018,0.0
Atlantis,DSGC,CO,2019,0.0
Atlantis,DSGC,CO,2020,0.0
Atlantis,DSGC,CO,2021,0.0
Atlantis,DSGC,CO,2022,0.0
Atlantis,DSGC,CO,2023,0.0
Atlantis,DSGC,CO,2024,0.0
Atlantis,DSGC,CO,2025,0.0
Atlantis,DSGC,CO,2026,0.0
Atlantis,DSGC,CO,2027,0.0
Atlantis,DSGC,CO,2028,0.0
Atlantis,DSGC,CO,2029,0.0
Atlantis,DSGC,CO,2030,0.0
Atlantis,DSGC,CO,2031,0.0
Atlantis,DSGC,CO,2032,0.0
Atlantis,DSGC,CO,2033,0.0
Atlantis,DSGC,CO,2034,0.0
Atlantis,DSGC,CO,2035,0.0
Atlantis,DSGC,CO,2036,0.0
Atlantis,DSGC,CO,2037,0.0
Atlantis,DSGC,CO,2038,0.0
Atlantis,DSGC,CO,2039,0.0
Atlantis,DSGC,CO,2040,0.0
Atlantis,DSGC,UR,2014,0.0
Atlantis,DSGC,UR,2015,0.0
Atlantis,DSGC,UR,2016,0.0
Atlantis,DSGC,UR,2017,0.0
Atlantis,DSGC,UR,2018,0.0
Atlantis,DSGC,UR,2019,0.0
Atlantis,DSGC,UR,2020,0.0
Atlantis,DSGC,UR,2021,0.0
Atlantis,DSGC,UR,2022,0.0
Atlantis,DSGC,UR,2023,0.0
Atlantis,DSGC,UR,2024,0.0
Atlantis,DSGC,UR,2025,0.0
Atlantis,DSGC,UR,2026,0.0
Atlantis,DSGC,UR,2027,0.0
Atlantis,DSGC,UR,2028,0.0
Atlantis,DSGC,UR,2029,0.0
Atlantis,DSGC,UR,2030,0.0
Atlantis,DSGC,UR,2031,0.0
Atlantis,DSGC,UR,2032,0.0
Atlantis,DSGC,UR,2033,0.0
Atlantis,DSGC,UR,2034,0.0
Atlantis,DSGC,UR,2035,0.0
Atlantis,DSGC,UR,2036,0.0
Atlantis,DSGC,UR,2037,0.0
Atlantis,DSGC,UR,2038,0.0
Atlantis,DSGC,UR,2039,0.0
Atlantis,DSGC,UR,2040,0.0
Atlantis,DSGC,EL_Transmission,2014,0.0
Atlantis,DSGC,EL_Transmission,2015,0.0
Atlantis,DSGC,EL_Transmission,2016,0.0
Atlantis,DSGC,EL_Transmission,2017,0.0
Atlantis,DSGC,EL_Transmission,2018,0.0
Atlantis,DSGC,EL_Transmission,2019,0.0
Atlantis,DSGC,EL_Transmission,2020,0.0
Atlantis,DSGC,EL_Transmission,2021,0.0
Atlantis,DSGC,EL_Transmission,2022,0.0
Atlantis,DSGC,EL_Transmission,2023,0.0
Atlantis,DSGC,EL_Transmission,2024,0.0
Atlantis,DSGC,EL_Transmission,2025,0.0
Atlantis,DSGC,EL_Transmission,2026,0.0
Atlantis,DSGC,EL_Transmission,2027,0.0
Atlantis,DSGC,EL_Transmission,2028,0.0
Atlantis,DSGC,EL_Transmission,2029,0.0
Atlantis,DSGC,EL_Transmission,2030,0.0
Atlantis,DSGC,EL_Transmission,2031,0.0
Atlantis,DSGC,EL_Transmission,2032,0.0
Atlantis,DSGC,EL_Transmission,2033,0.0
Atlantis,DSGC,EL_Transmission,2034,0.0
Atlantis,DSGC,EL_Transmission,2035,0.0
Atlantis,DSGC,EL_Transmission,2036,0.0
Atlantis,DSGC,EL_Transmission,2037,0.0
Atlantis,DSGC,EL_Transmission,2038,0.0
Atlantis,DSGC,EL_Transmission,2039,0.0
Atlantis,DSGC,EL_Transmission,2040,0.0
Atlantis,DSGC,EL_Distribution,2014,0.0
Atlantis,DSGC,EL_Distribution,2015,0.0
Atlantis,DSGC,EL_Distribution,2016,0.0
Atlantis,DSGC,EL_Distribution,2017,0.0
Atlantis,DSGC,EL_Distribution,2018,0.0
Atlantis,DSGC,EL_Distribution,2019,0.0
Atlantis,DSGC,EL_Distribution,2020,0.0
Atlantis,DSGC,EL_Distribution,2021,0.0
Atlantis,DSGC,EL_Distribution,2022,0.0
Atlantis,DSGC,EL_Distribution,2023,0.0
Atlantis,DSGC,EL_Distribution,2024,0.0
Atlantis,DSGC,EL_Distribution,2025,0.0
Atlantis,DSGC,EL_Distribution,2026,0.0
Atlantis,DSGC,EL_Distribution,2027,0.0
Atlantis,DSGC,EL_Distribution,2028,0.0
Atlantis,DSGC,EL_Distribution,2029,0.0
Atlantis,DSGC,EL_Distribution,2030,0.0
Atlantis,DSGC,EL_Distribution,2031,0.0
Atlantis,DSGC,EL_Distribution,2032,0.0
Atlantis,DSGC,EL_Distribution,2033,0.0
Atlantis,DSGC,EL_Distribution,2034,0.0
Atlantis,DSGC,EL_Distribution,2035,0.0
Atlantis,DSGC,EL_Distribution,2036,0.0
Atlantis,DSGC,EL_Distribution,2037,0.0
Atlantis,DSGC,EL_Distribution,2038,0.0
Atlantis,DSGC,EL_Distribution,2039,0.0
Atlantis,DSGC,EL_Distribution,2040,0.0
Atlantis,DSGC,EL_Industry,2014,0.0
Atlantis,DSGC,EL_Industry,2015,0.0
Atlantis,DSGC,EL_Industry,2016,0.0
Atlantis,DSGC,EL_Industry,2017,0.0
Atlantis,DSGC,EL_Industry,2018,0.0
Atlantis,DSGC,EL_Industry,2019,0.0
Atlantis,DSGC,EL_Industry,2020,0.0
Atlantis,DSGC,EL_Industry,2021,0.0
Atlantis,DSGC,EL_Industry,2022,0.0
Atlantis,DSGC,EL_Industry,2023,0.0
Atlantis,DSGC,EL_Industry,2024,0.0
Atlantis,DSGC,EL_Industry,2025,0.0
Atlantis,DSGC,EL_Industry,2026,0.0
Atlantis,DSGC,EL_Industry,2027,0.0
Atlantis,DSGC,EL_Industry,2028,0.0
Atlantis,DSGC,EL_Industry,2029,0.0
Atlantis,DSGC,EL_Industry,2030,0.0
Atlantis,DSGC,EL_Industry,2031,0.0
Atlantis,DSGC,EL_Industry,2032,0.0
Atlantis,DSGC,EL_Industry,2033,0.0
Atlantis,DSGC,EL_Industry,2034,0.0
Atlantis,DSGC,EL_Industry,2035,0.0
Atlantis,DSGC,EL_Industry,2036,0.0
Atlantis,DSGC,EL_Industry,2037,0.0
Atlantis,DSGC,EL_Industry,2038,0.0
Atlantis,DSGC,EL_Industry,2039,0.0
Atlantis,DSGC,EL_Industry,2040,0.0
Atlantis,DSGC,EL_Residential,2014,0.0
Atlantis,DSGC,EL_Residential,2015,0.0
Atlantis,DSGC,EL_Residential,2016,0.0
Atlantis,DSGC,EL_Residential,2017,0.0
Atlantis,DSGC,EL_Residential,2018,0.0
Atlantis,DSGC,EL_Residential,2019,0.0
Atlantis,DSGC,EL_Residential,2020,0.0
Atlantis,DSGC,EL_Residential,2021,0.0
Atlantis,DSGC,EL_Residential,2022,0.0
Atlantis,DSGC,EL_Residential,2023,0.0
Atlantis,DSGC,EL_Residential,2024,0.0
Atlantis,DSGC,EL_Residential,2025,0.0
Atlantis,DSGC,EL_Residential,2026,0.0
Atlantis,DSGC,EL_Residential,2027,0.0
Atlantis,DSGC,EL_Residential,2028,0.0
Atlantis,DSGC,EL_Residential,2029,0.0
Atlantis,DSGC,EL_Residential,2030,0.0
Atlantis,DSGC,EL_Residential,2031,0.0
Atlantis,DSGC,EL_Residential,2032,0.0
Atlantis,DSGC,EL_Residential,2033,0.0
Atlantis,DSGC,EL_Residential,2034,0.0
Atlantis,DSGC,EL_Residential,2035,0.0
Atlantis,DSGC,EL_Residential,2036,0.0
Atlantis,DSGC,EL_Residential,2037,0.0
Atlantis,DSGC,EL_Residential,2038,0.0
Atlantis,DSGC,EL_Residential,2039,0.0
Atlantis,DSGC,EL_Residential,2040,0.0
Atlantis,DSGC,EL_Transport,2014,0.0
Atlantis,DSGC,EL_Transport,2015,0.0
Atlantis,DSGC,EL_Transport,2016,0.0
Atlantis,DSGC,EL_Transport,2017,0.0
Atlantis,DSGC,EL_Transport,2018,0.0
Atlantis,DSGC,EL_Transport,2019,0.0
Atlantis,DSGC,EL_Transport,2020,0.0
Atlantis,DSGC,EL_Transport,2021,0.0
Atlantis,DSGC,EL_Transport,2022,0.0
Atlantis,DSGC,EL_Transport,2023,0.0
Atlantis,DSGC,EL_Transport,2024,0.0
Atlantis,DSGC,EL_Transport,2025,0.0
Atlantis,DSGC,EL_Transport,2026,0.0
Atlantis,DSGC,EL_Transport,2027,0.0
Atlantis,DSGC,EL_Transport,2028,0.0
Atlantis,DSGC,EL_Transport,2029,0.0
Atlantis,DSGC,EL_Transport,2030,0.0
Atlantis,DSGC,EL_Transport,2031,0.0
Atlantis,DSGC,EL_Transport,2032,0.0
Atlantis,DSGC,EL_Transport,2033,0.0
Atlantis,DSGC,EL_Transport,2034,0.0
Atlantis,DSGC,EL_Transport,2035,0.0
Atlantis,DSGC,EL_Transport,2036,0.0
Atlantis,DSGC,EL_Transport,2037,0.0
Atlantis,DSGC,EL_Transport,2038,0.0
Atlantis,DSGC,EL_Transport,2039,0.0
Atlantis,DSGC,EL_Transport,2040,0.0
Atlantis,DSGC,EL_Services,2014,0.0
Atlantis,DSGC,EL_Services,2015,0.0
Atlantis,DSGC,EL_Services,2016,0.0
Atlantis,DSGC,EL_Services,2017,0.0
Atlantis,DSGC,EL_Services,2018,0.0
Atlantis,DSGC,EL_Services,2019,0.0
Atlantis,DSGC,EL_Services,2020,0.0
Atlantis,DSGC,EL_Services,2021,0.0
Atlantis,DSGC,EL_Services,2022,0.0
Atlantis,DSGC,EL_Services,2023,0.0
Atlantis,DSGC,EL_Services,2024,0.0
Atlantis,DSGC,EL_Services,2025,0.0
Atlantis,DSGC,EL_Services,2026,0.0
Atlantis,DSGC,EL_Services,2027,0.0
Atlantis,DSGC,EL_Services,2028,0.0
Atlantis,DSGC,EL_Services,2029,0.0
Atlantis,DSGC,EL_Services,2030,0.0
Atlantis,DSGC,EL_Services,2031,0.0
Atlantis,DSGC,EL_Services,2032,0.0
Atlantis,DSGC,EL_Services,2033,0.0
Atlantis,DSGC,EL_Services,2034,0.0
Atlantis,DSGC,EL_Services,2035,0.0
Atlantis,DSGC,EL_Services,2036,0.0
Atlantis,DSGC,EL_Services,2037,0.0
Atlantis,DSGC,EL_Services,2038,0.0
Atlantis,DSGC,EL_Services,2039,0.0
Atlantis,DSGC,EL_Services,2040,0.0
Atlantis,IGCC,HF,2014,0.0
Atlantis,IGCC,HF,2015,0.0
Atlantis,IGCC,HF,2016,0.0
Atlantis,IGCC,HF,2017,0.0
Atlantis,IGCC,HF,2018,0.0
Atlantis,IGCC,HF,2019,0.0
Atlantis,IGCC,HF,2020,0.0
Atlantis,IGCC,HF,2021,0.0
Atlantis,IGCC,HF,2022,0.0
Atlantis,IGCC,HF,2023,0.0
Atlantis,IGCC,HF,2024,0.0
Atlantis,IGCC,HF,2025,0.0
Atlantis,IGCC,HF,2026,0.0
Atlantis,IGCC,HF,2027,0.0
Atlantis,IGCC,HF,2028,0.0
Atlantis,IGCC,HF,2029,0.0
Atlantis,IGCC,HF,2030,0.0
Atlantis,IGCC,HF,2031,0.0
Atlantis,IGCC,HF,2032,0.0
Atlantis,IGCC,HF,2033,0.0
Atlantis,IGCC,HF,2034,0.0
Atlantis,IGCC,HF,2035,0.0
Atlantis,IGCC,HF,2036,0.0
Atlantis,IGCC,HF,2037,0.0
Atlantis,IGCC,HF,2038,0.0
Atlantis,IGCC,HF,2039,0.0
Atlantis,IGCC,HF,2040,0.0
Atlantis,IGCC,DS,2014,0.0
Atlantis,IGCC,DS,2015,0.0
Atlantis,IGCC,DS,2016,0.0
Atlantis,IGCC,DS,2017,0.0
Atlantis,IGCC,DS,2018,0.0
Atlantis,IGCC,DS,2019,0.0
Atlantis,IGCC,DS,2020,0.0
Atlantis,IGCC,DS,2021,0.0
Atlantis,IGCC,DS,2022,0.0
Atlantis,IGCC,DS,2023,0.0
Atlantis,IGCC,DS,2024,0.0
Atlantis,IGCC,DS,2025,0.0
Atlantis,IGCC,DS,2026,0.0
Atlantis,IGCC,DS,2027,0.0
Atlantis,IGCC,DS,2028,0.0
Atlantis,IGCC,DS,2029,0.0
Atlantis,IGCC,DS,2030,0.0
Atlantis,IGCC,DS,2031,0.0
Atlantis,IGCC,DS,2032,0.0
Atlantis,IGCC,DS,2033,0.0
Atlantis,IGCC,DS,2034,0.0
Atlantis,IGCC,DS,2035,0.0
Atlantis,IGCC,DS,2036,0.0
Atlantis,IGCC,DS,2037,0.0
Atlantis,IGCC,DS,2038,0.0
Atlantis,IGCC,DS,2039,0.0
Atlantis,IGCC,DS,2040,0.0
Atlantis,IGCC,NG,2014,0.0
Atlantis,IGCC,NG,2015,0.0
Atlantis,IGCC,NG,2016,0.0
Atlantis,IGCC,NG,2017,0.0
Atlantis,IGCC,NG,2018,0.0
Atlantis,IGCC,NG,2019,0.0
Atlantis,IGCC,NG,2020,0.0
Atlantis,IGCC,NG,2021,0.0
Atlantis,IGCC,NG,2022,0.0
Atlantis,IGCC,NG,2023,0.0
Atlantis,IGCC,NG,2024,0.0
Atlantis,IGCC,NG,2025,0.0
Atlantis,IGCC,NG,2026,0.0
Atlantis,IGCC,NG,2027,0.0
Atlantis,IGCC,NG,2028,0.0
Atlantis,IGCC,NG,2029,0.0
Atlantis,IGCC,NG,2030,0.0
Atlantis,IGCC,NG,2031,0.0
Atlantis,IGCC,NG,2032,0.0
Atlantis,IGCC,NG,2033,0.0
Atlantis,IGCC,NG,2034,0.0
Atlantis,IGCC,NG,2035,0.0
Atlantis,IGCC,NG,2036,0.0
Atlantis,IGCC,NG,2037,0.0
Atlantis,IGCC,NG,2038,0.0
Atlantis,IGCC,NG,2039,0.0
Atlantis,IGCC,NG,2040,0.0
Atlantis,IGCC,CO,2014,0.0
Atlantis,IGCC,CO,2015,0.0
Atlantis,IGCC,CO,2016,0.0
Atlantis,IGCC,CO,2017,0.0
Atlantis,IGCC,CO,2018,0.0
Atlantis,IGCC,CO,2019,0.0
Atlantis,IGCC,CO,2020,0.0
Atlantis,IGCC,CO,2021,0.0
Atlantis,IGCC,CO,2022,0.0
Atlantis,IGCC,CO,2023,0.0
Atlantis,IGCC,CO,2024,0.0
Atlantis,IGCC,CO,2025,0.0
Atlantis,IGCC,CO,2026,0.0
Atlantis,IGCC,CO,2027,0.0
Atlantis,IGCC,CO,2028,0.0
Atlantis,IGCC,CO,2029,0.0
Atlantis,IGCC,CO,2030,0.0
Atlantis,IGCC,CO,2031,0.0
Atlantis,IGCC,CO,2032,0.0
Atlantis,IGCC,CO,2033,0.0
Atlantis,IGCC,CO,2034,0.0
Atlantis,IGCC,CO,2035,0.0
Atlantis,IGCC,CO,2036,0.0
Atlantis,IGCC,CO,2037,0.0
Atlantis,IGCC,CO,2038,0.0
Atlantis,IGCC,CO,2039,0.0
Atlantis,IGCC,CO,2040,0.0
Atlantis,IGCC,UR,2014,0.0
Atlantis,IGCC,UR,2015,0.0
Atlantis,IGCC,UR,2016,0.0
Atlantis,IGCC,UR,2017,0.0
Atlantis,IGCC,UR,2018,0.0
Atlantis,IGCC,UR,2019,0.0
Atlantis,IGCC,UR,2020,0.0
Atlantis,IGCC,UR,2021,0.0
Atlantis,IGCC,UR,2022,0.0
Atlantis,IGCC,UR,2023,0.0
Atlantis,IGCC,UR,2024,0.0
Atlantis,IGCC,UR,2025,0.0
Atlantis,IGCC,UR,2026,0.0
Atlantis,IGCC,UR,2027,0.0
Atlantis,IGCC,UR,2028,0.0
Atlantis,IGCC,UR,2029,0.0
Atlantis,IGCC,UR,2030,0.0
Atlantis,IGCC,UR,2031,0.0
Atlantis,IGCC,UR,2032,0.0
Atlantis,IGCC,UR,2033,0.0
Atlantis,IGCC,UR,2034,0.0
Atlantis,IGCC,UR,2035,0.0
Atlantis,IGCC,UR,2036,0.0
Atlantis,IGCC,UR,2037,0.0
Atlantis,IGCC,UR,2038,0.0
Atlantis,IGCC,UR,2039,0.0
Atlantis,IGCC,UR,2040,0.0
Atlantis,IGCC,EL_Transmission,2014,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2015,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2016,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2017,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2018,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2019,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2020,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2021,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2022,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2023,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2024,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2025,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2026,0.94608
Atlantis,IGCC,EL_Transmission,2027,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2028,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2029,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2030,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2031,0.6154554791807447
Atlantis,IGCC,EL_Transmission,2032,0.8739504572739459
Atlantis,IGCC,EL_Transmission,2033,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2034,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2035,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2036,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2037,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2038,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2039,0.9460799999999999
Atlantis,IGCC,EL_Transmission,2040,0.94608
Atlantis,IGCC,EL_Distribution,2014,0.0
Atlantis,IGCC,EL_Distribution,2015,0.0
Atlantis,IGCC,EL_Distribution,2016,0.0
Atlantis,IGCC,EL_Distribution,2017,0.0
Atlantis,IGCC,EL_Distribution,2018,0.0
Atlantis,IGCC,EL_Distribution,2019,0.0
Atlantis,IGCC,EL_Distribution,2020,0.0
Atlantis,IGCC,EL_Distribution,2021,0.0
Atlantis,IGCC,EL_Distribution,2022,0.0
Atlantis,IGCC,EL_Distribution,2023,0.0
Atlantis,IGCC,EL_Distribution,2024,0.0
Atlantis,IGCC,EL_Distribution,2025,0.0
Atlantis,IGCC,EL_Distribution,2026,0.0
Atlantis,IGCC,EL_Distribution,2027,0.0
Atlantis,IGCC,EL_Distribution,2028,0.0
Atlantis,IGCC,EL_Distribution,2029,0.0
Atlantis,IGCC,EL_Distribution,2030,0.0
Atlantis,IGCC,EL_Distribution,2031,0.0
Atlantis,IGCC,EL_Distribution,2032,0.0
Atlantis,IGCC,EL_Distribution,2033,0.0
Atlantis,IGCC,EL_Distribution,2034,0.0
Atlantis,IGCC,EL_Distribution,2035,0.0
Atlantis,IGCC,EL_Distribution,2036,0.0
Atlantis,IGCC,EL_Distribution,2037,0.0
Atlantis,IGCC,EL_Distribution,2038,0.0
Atlantis,IGCC,EL_Distribution,2039,0.0
Atlantis,IGCC,EL_Distribution,2040,0.0
Atlantis,IGCC,EL_Industry,2014,0.0
Atlantis,IGCC,EL_Industry,2015,0.0
Atlantis,IGCC,EL_Industry,2016,0.0
Atlantis,IGCC,EL_Industry,2017,0.0
Atlantis,IGCC,EL_Industry,2018,0.0
Atlantis,IGCC,EL_Industry,2019,0.0
Atlantis,IGCC,EL_Industry,2020,0.0
Atlantis,IGCC,EL_Industry,2021,0.0
Atlantis,IGCC,EL_Industry,2022,0.0
Atlantis,IGCC,EL_Industry,2023,0.0
Atlantis,IGCC,EL_Industry,2024,0.0
Atlantis,IGCC,EL_Industry,2025,0.0
Atlantis,IGCC,EL_Industry,2026,0.0
Atlantis,IGCC,EL_Industry,2027,0.0
Atlantis,IGCC,EL_Industry,2028,0.0
Atlantis,IGCC,EL_Industry,2029,0.0
Atlantis,IGCC,EL_Industry,2030,0.0
Atlantis,IGCC,EL_Industry,2031,0.0
Atlantis,IGCC,EL_Industry,2032,0.0
Atlantis,IGCC,EL_Industry,2033,0.0
Atlantis,IGCC,EL_Industry,2034,0.0
Atlantis,IGCC,EL_Industry,2035,0.0
Atlantis,IGCC,EL_Industry,2036,0.0
Atlantis,IGCC,EL_Industry,2037,0.0
Atlantis,IGCC,EL_Industry,2038,0.0
Atlantis,IGCC,EL_Industry,2039,0.0
Atlantis,IGCC,EL_Industry,2040,0.0
Atlantis,IGCC,EL_Residential,2014,0.0
Atlantis,IGCC,EL_Residential,2015,0.0
Atlantis,IGCC,EL_Residential,2016,0.0
Atlantis,IGCC,EL_Residential,2017,0.0
Atlantis,IGCC,EL_Residential,2018,0.0
Atlantis,IGCC,EL_Residential,2019,0.0
Atlantis,IGCC,EL_Residential,2020,0.0
Atlantis,IGCC,EL_Residential,2021,0.0
Atlantis,IGCC,EL_Residential,2022,0.0
Atlantis,IGCC,EL_Residential,2023,0.0
Atlantis,IGCC,EL_Residential,2024,0.0
Atlantis,IGCC,EL_Residential,2025,0.0
Atlantis,IGCC,EL_Residential,2026,0.0
Atlantis,IGCC,EL_Residential,2027,0.0
Atlantis,IGCC,EL_Residential,2028,0.0
Atlantis,IGCC,EL_Residential,2029,0.0
Atlantis,IGCC,EL_Residential,2030,0.0
Atlantis,IGCC,EL_Residential,2031,0.0
Atlantis,IGCC,EL_Residential,2032,0.0
Atlantis,IGCC,EL_Residential,2033,0.0
Atlantis,IGCC,EL_Residential,2034,0.0
Atlantis,IGCC,EL_Residential,2035,0.0
Atlantis,IGCC,EL_Residential,2036,0.0
Atlantis,IGCC,EL_Residential,2037,0.0
Atlantis,IGCC,EL_Residential,2038,0.0
Atlantis,IGCC,EL_Residential,2039,0.0
Atlantis,IGCC,EL_Residential,2040,0.0
Atlantis,IGCC,EL_Transport,2014,0.0
Atlantis,IGCC,EL_Transport,2015,0.0
Atlantis,IGCC,EL_Transport,2016,0.0
Atlantis,IGCC,EL_Transport,2017,0.0
Atlantis,IGCC,EL_Transport,2018,0.0
Atlantis,IGCC,EL_Transport,2019,0.0
Atlantis,IGCC,EL_Transport,2020,0.0
Atlantis,IGCC,EL_Transport,2021,0.0
Atlantis,IGCC,EL_Transport,2022,0.0
Atlantis,IGCC,EL_Transport,2023,0.0
Atlantis,IGCC,EL_Transport,2024,0.0
Atlantis,IGCC,EL_Transport,2025,0.0
Atlantis,IGCC,EL_Transport,2026,0.0
Atlantis,IGCC,EL_Transport,2027,0.0
Atlantis,IGCC,EL_Transport,2028,0.0
Atlantis,IGCC,EL_Transport,2029,0.0
Atlantis,IGCC,EL_Transport,2030,0.0
Atlantis,IGCC,EL_Transport,2031,0.0
Atlantis,IGCC,EL_Transport,2032,0.0
Atlantis,IGCC,EL_Transport,2033,0.0
Atlantis,IGCC,EL_Transport,2034,0.0
Atlantis,IGCC,EL_Transport,2035,0.0
Atlantis,IGCC,EL_Transport,2036,0.0
Atlantis,IGCC,EL_Transport,2037,0.0
Atlantis,IGCC,EL_Transport,2038,0.0
Atlantis,IGCC,EL_Transport,2039,0.0
Atlantis,IGCC,EL_Transport,2040,0.0
Atlantis,IGCC,EL_Services,2014,0.0
Atlantis,IGCC,EL_Services,2015,0.0
Atlantis,IGCC,EL_Services,2016,0.0
Atlantis,IGCC,EL_Services,2017,0.0
Atlantis,IGCC,EL_Services,2018,0.0
Atlantis,IGCC,EL_Services,2019,0.0
Atlantis,IGCC,EL_Services,2020,0.0
Atlantis,IGCC,EL_Services,2021,0.0
Atlantis,IGCC,EL_Services,2022,0.0
Atlantis,IGCC,EL_Services,2023,0.0
Atlantis,IGCC,EL_Services,2024,0.0
Atlantis,IGCC,EL_Services,2025,0.0
Atlantis,IGCC,EL_Services,2026,0.0
Atlantis,IGCC,EL_Services,2027,0.0
Atlantis,IGCC,EL_Services,2028,0.0
Atlantis,IGCC,EL_Services,2029,0.0
Atlantis,IGCC,EL_Services,2030,0.0
Atlantis,IGCC,EL_Services,2031,0.0
Atlantis,IGCC,EL_Services,2032,0.0
Atlantis,IGCC,EL_Services,2033,0.0
Atlantis,IGCC,EL_Services,2034,0.0
Atlantis,IGCC,EL_Services,2035,0.0
Atlantis,IGCC,EL_Services,2036,0.0
Atlantis,IGCC,EL_Services,2037,0.0
Atlantis,IGCC,EL_Services,2038,0.0
Atlantis,IGCC,EL_Services,2039,0.0
Atlantis,IGCC,EL_Services,2040,0.0
Atlantis,HFSC,HF,2014,0.0
Atlantis,HFSC,HF,2015,0.0
Atlantis,HFSC,HF,2016,0.0
Atlantis,HFSC,HF,2017,0.0
Atlantis,HFSC,HF,2018,0.0
Atlantis,HFSC,HF,2019,0.0
Atlantis,HFSC,HF,2020,0.0
Atlantis,HFSC,HF,2021,0.0
Atlantis,HFSC,HF,2022,0.0
Atlantis,HFSC,HF,2023,0.0
Atlantis,HFSC,HF,2024,0.0
Atlantis,HFSC,HF,2025,0.0
Atlantis,HFSC,HF,2026,0.0
Atlantis,HFSC,HF,2027,0.0
Atlantis,HFSC,HF,2028,0.0
Atlantis,HFSC,HF,2029,0.0
Atlantis,HFSC,HF,2030,0.0
Atlantis,HFSC,HF,2031,0.0
Atlantis,HFSC,HF,2032,0.0
Atlantis,HFSC,HF,2033,0.0
Atlantis,HFSC,HF,2034,0.0
Atlantis,HFSC,HF,2035,0.0
Atlantis,HFSC,HF,2036,0.0
Atlantis,HFSC,HF,2037,0.0
Atlantis,HFSC,HF,2038,0.0
Atlantis,HFSC,HF,2039,0.0
Atlantis,HFSC,HF,2040,0.0
Atlantis,HFSC,DS,2014,0.0
Atlantis,HFSC,DS,2015,0.0
Atlantis,HFSC,DS,2016,0.0
Atlantis,HFSC,DS,2017,0.0
Atlantis,HFSC,DS,2018,0.0
Atlantis,HFSC,DS,2019,0.0
Atlantis,HFSC,DS,2020,0.0
Atlantis,HFSC,DS,2021,0.0
Atlantis,HFSC,DS,2022,0.0
Atlantis,HFSC,DS,2023,0.0
Atlantis,HFSC,DS,2024,0.0
Atlantis,HFSC,DS,2025,0.0
Atlantis,HFSC,DS,2026,0.0
Atlantis,HFSC,DS,2027,0.0
Atlantis,HFSC,DS,2028,0.0
Atlantis,HFSC,DS,2029,0.0
Atlantis,HFSC,DS,2030,0.0
Atlantis,HFSC,DS,2031,0.0
Atlantis,HFSC,DS,2032,0.0
Atlantis,HFSC,DS,2033,0.0
Atlantis,HFSC,DS,2034,0.0
Atlantis,HFSC,DS,2035,0.0
Atlantis,HFSC,DS,2036,0.0
Atlantis,HFSC,DS,2037,0.0
Atlantis,HFSC,DS,2038,0.0
Atlantis,HFSC,DS,2039,0.0
Atlantis,HFSC,DS,2040,0.0
Atlantis,HFSC,NG,2014,0.0
Atlantis,HFSC,NG,2015,0.0
Atlantis,HFSC,NG,2016,0.0
Atlantis,HFSC,NG,2017,0.0
Atlantis,HFSC,NG,2018,0.0
Atlantis,HFSC,NG,2019,0.0
Atlantis,HFSC,NG,2020,0.0
Atlantis,HFSC,NG,2021,0.0
Atlantis,HFSC,NG,2022,0.0
Atlantis,HFSC,NG,2023,0.0
Atlantis,HFSC,NG,2024,0.0
Atlantis,HFSC,NG,2025,0.0
Atlantis,HFSC,NG,2026,0.0
Atlantis,HFSC,NG,2027,0.0
