REGION,TIMESLICE,FUEL,YEAR,value
Atlantis,ID,EL_Transmission,2026,1.6013055323933296
Atlantis,ID,EL_Transmission,2027,1.6325640433220752
Atlantis,ID,EL_Transmission,2028,1.6664199092010885
Atlantis,ID,EL_Transmission,2029,1.7040841795708155
Atlantis,ID,EL_Transmission,2030,1.7454309220700328
Atlantis,ID,EL_Transmission,2031,1.7887516543314521
Atlantis,ID,EL_Transmission,2032,1.8325488306928397
Atlantis,ID,EL_Transmission,2033,1.8773818007253036
Atlantis,ID,EL_Transmission,2034,1.922452992807751
Atlantis,ID,EL_Transmission,2035,1.968483369708196
Atlantis,ID,EL_Transmission,2036,2.0164877363708444
Atlantis,ID,EL_Transmission,2037,2.0671524241643717
Atlantis,ID,EL_Transmission,2038,2.1204144669081657
Atlantis,ID,EL_Transmission,2039,2.176336830782839
Atlantis,ID,EL_Transmission,2040,2.235192369237713
Atlantis,ID,EL_Distribution,2014,1.1407926829233475
Atlantis,ID,EL_Distribution,2015,1.14626705250339
Atlantis,ID,EL_Distribution,2016,1.1715760644947295
Atlantis,ID,EL_Distribution,2017,1.206613269951049
Atlantis,ID,EL_Distribution,2018,1.250075444398512
Atlantis,ID,EL_Distribution,2019,1.292910293509715
Atlantis,ID,EL_Distribution,2020,1.3338766019016124
Atlantis,ID,EL_Distribution,2021,1.382013228606862
Atlantis,ID,EL_Distribution,2022,1.4323491112029765
Atlantis,ID,EL_Distribution,2023,1.486856138900372
Atlantis,ID,EL_Distribution,2024,1.522189954526664
Atlantis,ID,EL_Distribution,2025,1.5488021909880116
Atlantis,ID,EL_Distribution,2026,1.5769656883009509
Atlantis,ID,EL_Distribution,2027,1.60774906986358
Atlantis,ID,EL_Distribution,2028,1.6410903265812322
Atlantis,ID,EL_Distribution,2029,1.6781821000413393
Atlantis,ID,EL_Distribution,2030,1.7189003720545684
Atlantis,ID,EL_Distribution,2031,1.761562629185614
Atlantis,ID,EL_Distribution,2032,1.8046940884663083
Atlantis,ID,EL_Distribution,2033,1.8488455973542788
Atlantis,ID,EL_Distribution,2034,1.893231707317073
Atlantis,ID,EL_Distribution,2035,1.9385624224886318
Atlantis,ID,EL_Distribution,2036,1.9858371227780076
Atlantis,ID,EL_Distribution,2037,2.035731707317073
Atlantis,ID,EL_Distribution,2038,2.0881841670111614
Atlantis,ID,EL_Distribution,2039,2.1432565109549397
Atlantis,ID,EL_Distribution,2040,2.2012174452252995
Atlantis,ID,EL_Industry,2014,0.359551
Atlantis,ID,EL_Industry,2015,0.36138800000000004
Atlantis,ID,EL_Industry,2016,0.369237
Atlantis,ID,EL_Industry,2017,0.380259
Atlantis,ID,EL_Industry,2018,0.393953
Atlantis,ID,EL_Industry,2019,0.40748
Atlantis,ID,EL_Industry,2020,0.420339
Atlantis,ID,EL_Industry,2021,0.43553600000000003
Atlantis,ID,EL_Industry,2022,0.45140099999999994
Atlantis,ID,EL_Industry,2023,0.468602
Atlantis,ID,EL_Industry,2024,0.4797910000000001
Atlantis,ID,EL_Industry,2025,0.48814100000000005
Atlantis,ID,EL_Industry,2026,0.496992
Atlantis,ID,EL_Industry,2027,0.506678
Atlantis,ID,EL_Industry,2028,0.5171990000000001
Atlantis,ID,EL_Industry,2029,0.5288889999999999
Atlantis,ID,EL_Industry,2030,0.5417480000000001
Atlantis,ID,EL_Industry,2031,0.5551079999999999
Atlantis,ID,EL_Industry,2032,0.568802
Atlantis,ID,EL_Industry,2033,0.582663
Atlantis,ID,EL_Industry,2034,0.596691
Atlantis,ID,EL_Industry,2035,0.611053
Atlantis,ID,EL_Industry,2036,0.625916
Atlantis,ID,EL_Industry,2037,0.641614
Atlantis,ID,EL_Industry,2038,0.658147
Atlantis,ID,EL_Industry,2039,0.6755150000000001
Atlantis,ID,EL_Industry,2040,0.6937180000000001
Atlantis,ID,EL_Residential,2014,0.2656799999992363
Atlantis,ID,EL_Residential,2015,0.26700000000142027
Atlantis,ID,EL_Residential,2016,0.2728800000012285
Atlantis,ID,EL_Residential,2017,0.28104000000160884
Atlantis,ID,EL_Residential,2018,0.29112
Atlantis,ID,EL_Residential,2019,0.3010799999999999
Atlantis,ID,EL_Residential,2020,0.31068
Atlantis,ID,EL_Residential,2021,0.32195999999999997
Atlantis,ID,EL_Residential,2022,0.3335999999999999
Atlantis,ID,EL_Residential,2023,0.34632
Atlantis,ID,EL_Residential,2024,0.35459999999999997
Atlantis,ID,EL_Residential,2025,0.36072
Atlantis,ID,EL_Residential,2026,0.36732
Atlantis,ID,EL_Residential,2027,0.37451999999999996
Atlantis,ID,EL_Residential,2028,0.38231999999999994
Atlantis,ID,EL_Residential,2029,0.39096000000000003
Atlantis,ID,EL_Residential,2030,0.40031999999999995
Atlantis,ID,EL_Residential,2031,0.41028
Atlantis,ID,EL_Residential,2032,0.42035999999999996
Atlantis,ID,EL_Residential,2033,0.43067999999999995
Atlantis,ID,EL_Residential,2034,0.44111999999999996
Atlantis,ID,EL_Residential,2035,0.45155999999999996
Atlantis,ID,EL_Residential,2036,0.4625999999999999
Atlantis,ID,EL_Residential,2037,0.47424
Atlantis,ID,EL_Residential,2038,0.48648
Atlantis,ID,EL_Residential,2039,0.49931999999999993
Atlantis,ID,EL_Residential,2040,0.51276
Atlantis,ID,EL_Transport,2014,0.07872
Atlantis,ID,EL_Transport,2015,0.07904
Atlantis,ID,EL_Transport,2016,0.08095999999999999
Atlantis,ID,EL_Transport,2017,0.08320000000000001
Atlantis,ID,EL_Transport,2018,0.0864
Atlantis,ID,EL_Transport,2019,0.08928
Atlantis,ID,EL_Transport,2020,0.09216
Atlantis,ID,EL_Transport,2021,0.09536
Atlantis,ID,EL_Transport,2022,0.09888
Atlantis,ID,EL_Transport,2023,0.10272
Atlantis,ID,EL_Transport,2024,0.10496000000000001
Atlantis,ID,EL_Transport,2025,0.10688000000000002
Atlantis,ID,EL_Transport,2026,0.10880000000000001
Atlantis,ID,EL_Transport,2027,0.11103999999999999
Atlantis,ID,EL_Transport,2028,0.11327999999999999
Atlantis,ID,EL_Transport,2029,0.11584
Atlantis,ID,EL_Transport,2030,0.11872
Atlantis,ID,EL_Transport,2031,0.12159999999999999
Atlantis,ID,EL_Transport,2032,0.12448
Atlantis,ID,EL_Transport,2033,0.12768000000000002
Atlantis,ID,EL_Transport,2034,0.13055999999999998
Atlantis,ID,EL_Transport,2035,0.13376
Atlantis,ID,EL_Transport,2036,0.13696
Atlantis,ID,EL_Transport,2037,0.14047999999999997
Atlantis,ID,EL_Transport,2038,0.14400000000000002
Atlantis,ID,EL_Transport,2039,0.14784
Atlantis,ID,EL_Transport,2040,0.152
Atlantis,ID,EL_Services,2014,0.39988
Atlantis,ID,EL_Services,2015,0.4017
Atlantis,ID,EL_Services,2016,0.41054
Atlantis,ID,EL_Services,2017,0.42302
Atlantis,ID,EL_Services,2018,0.43810000000000004
Atlantis,ID,EL_Services,2019,0.4531800000000001
Atlantis,ID,EL_Services,2020,0.46747999999999995
Atlantis,ID,EL_Services,2021,0.48438
