REGION,TECHNOLOGY,YEAR,value
Cuba,PWRWND001,2025,0.011
Cuba,PWRWND001,2026,0.011
Cuba,PWRWND001,2027,0.011
Cuba,PWRWND001,2028,0.011
Cuba,PWRWND001,2029,0.011
Cuba,PWRWND001,2030,0.011
Cuba,PWRWND001,2031,0.011
Cuba,PWRPV01,2019,0.16
Cuba,PWRPV01,2020,0.16
Cuba,PWRPV01,2021,0.16
Cuba,PWRPV01,2022,0.16
Cuba,PWRPV01,2023,0.16
Cuba,PWRPV01,2024,0.16
Cuba,PWRPV01,2025,0.16
Cuba,PWRPV01,2026,0.16
Cuba,PWRPV01,2027,0.16
Cuba,PWRPV01,2028,0.16
Cuba,PWRPV01,2029,0.16
Cuba,PWRPV01,2030,0.16
Cuba,PWRPV01,2031,0.16
Cuba,PWRPV01,2032,0.16
Cuba,PWRPV01,2033,0.16
Cuba,PWRPV01,2034,0.16
Cuba,PWRPV01,2035,0.16
Cuba,PWRPV01,2036,0.16
Cuba,PWRPV01,2037,0.16
Cuba,PWRPV01,2038,0.16
Cuba,PWRFO,2019,0.94
Cuba,PWRFO,2020,0.94
Cuba,PWRFO,2021,0.94
Cuba,PWRFO,2022,0.94
Cuba,PWRFO,2023,0.94
Cuba,PWRFO,2024,0.94
Cuba,PWRFO,2025,0.94
Cuba,PWRFO,2026,0.94
Cuba,PWRFO,2027,0.94
Cuba,PWRFO,2028,0.94
Cuba,PWRFO,2029,0.94
Cuba,PWRFO,2030,0.94
Cuba,PWRFO,2031,0.94
Cuba,PWRFO,2032,0.94
Cuba,PWRFO,2033,0.94
Cuba,PWRFO,2034,0.94
Cuba,PWRFO,2035,0.94
Cuba,PWRFO,2036,0.94
Cuba,PWRFO,2037,0.94
Cuba,PWRFO,2038,0.94
Cuba,PWRFO,2039,0.94
Cuba,PWRFO,2040,0.94
Cuba,PWRDSL,2019,1.2
Cuba,PWRDSL,2020,1.2
Cuba,PWRDSL,2021,1.2
Cuba,PWRDSL,2022,1.2
Cuba,PWRDSL,2023,1.2
Cuba,PWRDSL,2024,1.2
Cuba,PWRDSL,2025,1.2
Cuba,PWRDSL,2026,1.2
Cuba,PWRDSL,2027,1.2
Cuba,PWRDSL,2028,1.2
Cuba,PWRDSL,2029,1.2
Cuba,PWRDSL,2030,1.2
Cuba,PWRDSL,2031,1.2
Cuba,PWRDSL,2032,1.2
Cuba,PWRDSL,2033,1.2
Cuba,PWRDSL,2034,1.2
Cuba,PWRDSL,2035,1.2
Cuba,PWRDSL,2036,1.2
Cuba,PWRDSL,2037,1.2
Cuba,PWRDSL,2038,1.2
Cuba,PWRDSL,2039,1.2
Cuba,PWRDSL,2040,1.2
Cuba,PWRHYD02,2019,0.043
Cuba,PWRHYD02,2020,0.043
Cuba,PWRHYD02,2021,0.043
Cuba,PWRHYD02,2022,0.043
Cuba,PWRHYD02,2023,0.043
Cuba,PWRHYD02,2024,0.043
Cuba,PWRHYD02,2025,0.043
Cuba,PWRHYD02,2026,0.043
Cuba,PWRHYD02,2027,0.043
Cuba,PWRHYD02,2028,0.043
Cuba,PWRHYD02,2029,0.043
Cuba,PWRHYD02,2030,0.043
Cuba,PWRHYD02,2031,0.043
Cuba,PWRHYD02,2032,0.043
Cuba,PWRHYD02,2033,0.043
Cuba,PWRHYD02,2034,0.043
Cuba,PWRHYD02,2035,0.043
Cuba,PWRHYD02,2036,0.043
Cuba,PWRHYD02,2037,0.043
Cuba,PWRHYD02,2038,0.043
Cuba,PWRHYD02,2039,0.043
Cuba,PWRHYD02,2040,0.043
